asset,block,binance_additive,hyperliquid_additive,binance_compounded,hyperliquid_compounded,binance_event_count,hyperliquid_event_count
BNB,2023-07-07 16:00:00+00:00,-0.000092530000,-0.000945818200,-0.000092530000,-0.000945428754,1.000000000000,8.000000000000
BNB,2023-07-08 00:00:00+00:00,-0.000092360000,-0.000300305800,-0.000092360000,-0.000300267279,1.000000000000,8.000000000000
BNB,2023-07-08 08:00:00+00:00,-0.000077410000,-0.000303902800,-0.000077410000,-0.000303862989,1.000000000000,8.000000000000
BNB,2023-07-08 16:00:00+00:00,0.000000000000,-0.000401470400,0.000000000000,-0.000401402285,1.000000000000,8.000000000000
BNB,2023-07-09 00:00:00+00:00,-0.000004910000,-0.000208962300,-0.000004910000,-0.000208945139,1.000000000000,8.000000000000
BNB,2023-07-09 08:00:00+00:00,0.000000000000,-0.000349338600,0.000000000000,-0.000349286669,1.000000000000,8.000000000000
BNB,2023-07-09 16:00:00+00:00,-0.000082290000,-0.000433318700,-0.000082290000,-0.000433236876,1.000000000000,8.000000000000
BNB,2023-07-10 00:00:00+00:00,-0.000125240000,-0.000456524700,-0.000125240000,-0.000456434586,1.000000000000,8.000000000000
BNB,2023-07-10 08:00:00+00:00,-0.000004390000,-0.000388956300,-0.000004390000,-0.000388896100,1.000000000000,8.000000000000
BNB,2023-07-10 16:00:00+00:00,-0.000125350000,-0.000417643000,-0.000125350000,-0.000417571089,1.000000000000,8.000000000000
BNB,2023-07-11 00:00:00+00:00,-0.000259230000,-0.001099683000,-0.000259230000,-0.001099166883,1.000000000000,8.000000000000
BNB,2023-07-11 08:00:00+00:00,-0.000740010000,-0.000981460500,-0.000740010000,-0.000981044346,1.000000000000,8.000000000000
BNB,2023-07-11 16:00:00+00:00,-0.000747610000,-0.000736032000,-0.000747610000,-0.000735800814,1.000000000000,8.000000000000
BNB,2023-07-12 00:00:00+00:00,-0.000354870000,-0.000632175400,-0.000354870000,-0.000632004038,1.000000000000,8.000000000000
BNB,2023-07-12 08:00:00+00:00,-0.000654400000,-0.000594336100,-0.000654400000,-0.000594185935,1.000000000000,8.000000000000
BNB,2023-07-12 16:00:00+00:00,-0.000598370000,-0.001422241000,-0.000598370000,-0.001421361906,1.000000000000,8.000000000000
BNB,2023-07-13 00:00:00+00:00,-0.001085610000,-0.000855908500,-0.001085610000,-0.000855589471,1.000000000000,8.000000000000
BNB,2023-07-13 08:00:00+00:00,-0.000741450000,-0.000860722700,-0.000741450000,-0.000860403784,1.000000000000,8.000000000000
BNB,2023-07-13 16:00:00+00:00,-0.000826110000,0.000874453200,-0.000826110000,0.000874773129,1.000000000000,8.000000000000
BNB,2023-07-14 00:00:00+00:00,0.000000000000,-0.000115390200,0.000000000000,-0.000115409038,1.000000000000,8.000000000000
BNB,2023-07-14 08:00:00+00:00,-0.000422460000,-0.001086918100,-0.000422460000,-0.001086406088,1.000000000000,8.000000000000
BNB,2023-07-14 16:00:00+00:00,-0.000497170000,-0.001714856000,-0.000497170000,-0.001713594599,1.000000000000,8.000000000000
BNB,2023-07-15 00:00:00+00:00,-0.001166540000,-0.001037668700,-0.001166540000,-0.001037201416,1.000000000000,8.000000000000
BNB,2023-07-15 08:00:00+00:00,-0.000540390000,-0.001048826900,-0.000540390000,-0.001048350564,1.000000000000,8.000000000000
BNB,2023-07-15 16:00:00+00:00,-0.000673000000,-0.000844605200,-0.000673000000,-0.000844294966,1.000000000000,8.000000000000
BNB,2023-07-16 00:00:00+00:00,-0.000823460000,-0.000894563700,-0.000823460000,-0.000894215392,1.000000000000,8.000000000000
BNB,2023-07-16 08:00:00+00:00,-0.000774240000,-0.001071929100,-0.000774240000,-0.001071436457,1.000000000000,8.000000000000
BNB,2023-07-16 16:00:00+00:00,-0.000768130000,-0.001699609600,-0.000768130000,-0.001698384279,1.000000000000,8.000000000000
BNB,2023-07-17 00:00:00+00:00,-0.001802480000,-0.001006922900,-0.001802480000,-0.001006519281,1.000000000000,8.000000000000
BNB,2023-07-17 08:00:00+00:00,-0.000256880000,-0.000311104400,-0.000256880000,-0.000311067184,1.000000000000,8.000000000000
BNB,2023-07-17 16:00:00+00:00,-0.000341310000,-0.000536332000,-0.000341310000,-0.000536217712,1.000000000000,8.000000000000
BNB,2023-07-18 00:00:00+00:00,-0.000132060000,-0.000307313700,-0.000132060000,-0.000307279647,1.000000000000,8.000000000000
BNB,2023-07-18 08:00:00+00:00,-0.000371720000,0.000411323700,-0.000371720000,0.000411394068,1.000000000000,8.000000000000
BNB,2023-07-18 16:00:00+00:00,0.000000000000,0.000177370000,0.000000000000,0.000177383403,1.000000000000,8.000000000000
BNB,2023-07-19 00:00:00+00:00,0.000000000000,0.000369046400,0.000000000000,0.000369105053,1.000000000000,8.000000000000
BNB,2023-07-19 08:00:00+00:00,0.000140020000,0.000264198500,0.000140020000,0.000264228301,1.000000000000,8.000000000000
BNB,2023-07-19 16:00:00+00:00,0.000103740000,0.000259309500,0.000103740000,0.000259338628,1.000000000000,8.000000000000
BNB,2023-07-20 00:00:00+00:00,0.000045590000,0.000253259800,0.000045590000,0.000253287403,1.000000000000,8.000000000000
BNB,2023-07-20 08:00:00+00:00,0.000130330000,0.000262141300,0.000130330000,0.000262170035,1.000000000000,8.000000000000
BNB,2023-07-20 16:00:00+00:00,0.000000000000,0.000205910900,0.000000000000,0.000205928506,1.000000000000,8.000000000000
BNB,2023-07-21 00:00:00+00:00,0.000075090000,0.000435407500,0.000075090000,0.000435489971,1.000000000000,8.000000000000
BNB,2023-07-21 08:00:00+00:00,0.000027890000,0.000518332600,0.000027890000,0.000518448190,1.000000000000,8.000000000000
