refit_date,interval_end,days,monthly_held_extra,active,monthly_core_scale,start_trend,start_p_bad,start_downside_semivol,mean_daily_implied_extra,min_daily_implied_extra,min_implied_ratio,average_gap,max_gap,excess_exposure_days,negative_btc_day_excess_exposure_days,first_crossings,min_ratio_date,min_daily_trend,max_daily_p_bad,max_daily_downside_semivol
2025-09-24,2025-10-23,30,0.0,False,0.9999999991207419,0.14917973233354848,0.10478594809184787,0.1694618285348608,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2025-10-24,2025-11-22,30,0.0,False,0.9881751992198115,0.1669661836865044,0.23255232587649652,0.35886041576908434,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2025-11-23,2025-12-22,30,0.0,False,0.00034315284346786434,-0.6065754557362856,0.9309155749990795,0.4109366115019075,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2025-12-23,2026-01-21,30,0.0,False,0.0002923518301042316,-0.6295484484639027,0.9875435642480473,0.2608997394537489,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-01-22,2026-02-20,30,0.0,False,0.0003939387860448784,-0.36404940433980515,0.9202017693809185,0.20996797295075123,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-02-21,2026-03-22,30,0.0,False,1.0204821709880463e-07,-0.8069792805367574,0.9468665480944319,0.6685393107252887,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-03-23,2026-04-21,30,0.0,False,0.9746533789810287,-0.5610789752172098,0.1137001829474599,0.3223103499246488,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-04-22,2026-05-21,30,0.0,False,1.0,-0.02245347008271173,0.07672384058257793,0.24917941748739714,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-05-22,2026-06-20,30,0.0,False,0.9999986316250786,-0.36282911307139815,0.03497029668028079,0.19228898180765125,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-06-21,2026-07-20,30,0.0,False,0.00022710067266751288,-0.696491527667819,0.9929533948629469,0.37873482650375107,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
2026-07-21,2026-08-02,13,0.0,False,0.009600519865598178,-0.30475716790612717,0.9088907574750776,0.20883931958960764,0.0,0.0,,0.0,0.0,0.0,0.0,"{'0.75': {'date': None, 'days_after_refit': None}, '0.5': {'date': None, 'days_after_refit': None}, '0.25': {'date': None, 'days_after_refit': None}}",,,,
