date,carry_0031_return,rf_daily_return,carry_0031_excess_return,stack_0033_brrk_return,stack_0033_carry_scale,stack_0033_scaled_carry_net,stack_0033_scaled_idle_cash_return,stack_0033_combined_return,stack_0033_brrk_plus_idle_cash_return,stack_0033_incremental_sleeve_excess_return
2022-08-16,8.183847226396017e-05,7.150684931506849e-05,1.0331622948891683e-05,,,,,,,
2022-08-17,-1.0137658311175662e-05,7.095890410958904e-05,-8.10965624207647e-05,,,,,,,
2022-08-18,0.00010086263662302849,7.150684931506849e-05,2.9355787307960003e-05,,,,,,,
2022-08-19,-0.00026595079558994184,7.232876712328767e-05,-0.0003382795627132295,,,,,,,
2022-08-20,3.6094456799271894e-05,7.232876712328767e-05,-3.623431032401577e-05,,,,,,,
2022-08-21,-0.00024909776760580367,7.232876712328767e-05,-0.00032142653472909134,,,,,,,
2022-08-22,-6.041177324773079e-05,7.506849315068493e-05,-0.00013548026639841572,,,,,,,
2022-08-23,-0.00013098867377394965,7.424657534246575e-05,-0.00020523524911641539,,,,,,,
2022-08-24,5.671112617856891e-05,7.47945205479452e-05,-1.8083394369376297e-05,,,,,,,
2022-08-25,-7.096536501024558e-07,7.616438356164383e-05,-7.687403721174628e-05,,,,,,,
2022-08-26,-0.00022872618990112462,7.616438356164383e-05,-0.0003048905734627684,,,,,,,
2022-08-27,-0.0002654919472695065,7.616438356164383e-05,-0.0003416563308311503,,,,,,,
2022-08-28,-0.000234832162565554,7.616438356164383e-05,-0.00031099654612719784,,,,,,,
2022-08-29,-0.00019604405369958483,7.917808219178083e-05,-0.00027522213589136564,,,,,,,
2022-08-30,-0.00028143469485109165,7.890410958904109e-05,-0.00036033880444013276,,,,,,,
2022-08-31,0.00020292117132133047,7.863013698630137e-05,0.0001242910343350291,,,,,,,
2022-09-01,-0.00025226613459521243,7.890410958904109e-05,-0.00033117024418425354,,,,,,,
2022-09-02,8.051890442298728e-05,7.808219178082192e-05,2.43671264216536e-06,,,,,,,
2022-09-03,-5.9394262190824554e-05,7.808219178082192e-05,-0.00013747645397164647,,,,,,,
2022-09-04,-6.884655988213327e-05,7.808219178082192e-05,-0.00014692875166295519,,,,,,,
2022-09-05,6.291067636575917e-05,7.808219178082192e-05,-1.5171515415062756e-05,,,,,,,
2022-09-06,-0.0001750131090663817,8.109589041095891e-05,-0.00025610899947734063,,,,,,,
2022-09-07,-0.00029377570503915317,8.164383561643835e-05,-0.0003754195406555915,,,,,,,
2022-09-08,0.00013533936144803106,8.136986301369863e-05,5.3969498434332434e-05,,,,,,,
2022-09-09,6.549883165377501e-05,8.164383561643835e-05,-1.6145003962663343e-05,,,,,,,
2022-09-10,-4.609154913928961e-05,8.164383561643835e-05,-0.00012773538475572795,,,,,,,
2022-09-11,9.459479348773451e-05,8.164383561643835e-05,1.295095787129616e-05,,,,,,,
2022-09-12,-8.438381591493113e-05,8.465753424657534e-05,-0.00016904135016150646,,,,,,,
2022-09-13,-0.00015312571922433243,8.73972602739726e-05,-0.00024052297949830501,,,,,,,
2022-09-14,-0.0008515509242386044,8.602739726027399e-05,-0.0009375783214988784,,,,,,,
2022-09-15,-0.0004722742879695279,8.547945205479453e-05,-0.0005577537400243224,,,,,,,
2022-09-16,-9.12204137925595e-05,8.493150684931507e-05,-0.00017615192064187457,,,,,,,
2022-09-17,0.00014616240382998632,8.493150684931507e-05,6.123089698067125e-05,,,,,,,
2022-09-18,-0.00013020131809023678,8.493150684931507e-05,-0.00021513282493955185,,,,,,,
2022-09-19,-6.357359807441667e-05,9.013698630136986e-05,-0.00015371058437578652,,,,,,,
2022-09-20,3.713564371485841e-05,8.931506849315068e-05,-5.217942477829227e-05,,,,,,,
2022-09-21,1.3418483750213643e-05,8.794520547945204e-05,-7.45267217292384e-05,,,,,,,
2022-09-22,-0.0003443131250581527,8.73972602739726e-05,-0.0004317103853321253,,,,,,,
2022-09-23,-5.111433160529452e-05,8.547945205479453e-05,-0.00013659378366008904,,,,,,,
2022-09-24,-8.396069608100111e-05,8.547945205479453e-05,-0.00016944014813579565,,,,,,,
2022-09-25,0.00013052038265705718,8.547945205479453e-05,4.504093060226265e-05,,,,,,,
2022-09-26,-7.213875648201765e-05,9.04109589041096e-05,-0.00016254971538612724,,,,,,,
2022-09-27,-2.6090119359654785e-05,8.931506849315068e-05,-0.00011540518785280547,,,,,,,
2022-09-28,-0.00028911877961403944,9.013698630136986e-05,-0.00037925576591540933,,,,,,,
2022-09-29,0.00011300541199955915,8.931506849315068e-05,2.369034350640847e-05,,,,,,,
2022-09-30,0.0001697326694288676,8.821917808219178e-05,8.151349134667583e-05,,,,,,,
2022-10-01,-3.852087421068899e-05,8.821917808219178e-05,-0.00012674005229288077,,,,,,,
2022-10-02,3.6832472178923503e-06,8.821917808219178e-05,-8.453593086429942e-05,,,,,,,
2022-10-03,-4.6952659347195014e-05,9.150684931506848e-05,-0.0001384595086622635,,,,,,,
2022-10-04,8.627596827355327e-05,9.095890410958904e-05,-4.682935836035774e-06,,,,,,,
2022-10-05,7.071583648397737e-05,9.123287671232878e-05,-2.0517040228351405e-05,,,,,,,
2022-10-06,9.205704777280084e-05,9.095890410958904e-05,1.0981436632118017e-06,,,,,,,
2022-10-07,-8.232965747773532e-06,9.06849315068493e-05,-9.891789725462283e-05,,,,,,,
2022-10-08,6.55124111943024e-05,9.06849315068493e-05,-2.517252031254691e-05,,,,,,,
2022-10-09,-7.281700620037156e-05,9.06849315068493e-05,-0.00016350193770722088,,,,,,,
2022-10-10,0.00010616398603712911,9.06849315068493e-05,1.5479054530279806e-05,,,,,,,
2022-10-11,4.5206713014076343e-05,9.671232876712329e-05,-5.150561575304694e-05,,,,,,,
2022-10-12,5.436390858161636e-05,9.753424657534247e-05,-4.317033799372611e-05,,,,,,,
2022-10-13,2.7578020036948066e-05,9.972602739726028e-05,-7.214800736031222e-05,,,,,,,
2022-10-14,9.940333480662978e-05,9.999999999999999e-05,-5.966651933702135e-07,,,,,,,
2022-10-15,-9.438499532986673e-05,9.999999999999999e-05,-0.00019438499532986673,,,,,,,
2022-10-16,3.3444954896200896e-05,9.999999999999999e-05,-6.65550451037991e-05,,,,,,,
2022-10-17,1.9300443885942104e-06,0.00010465753424657533,-0.00010272748985798113,,,,,,,
2022-10-18,1.4981416960452152e-06,0.00010657534246575343,-0.00010507720076970821,,,,,,,
2022-10-19,0.00015993255006337706,0.00010712328767123289,5.2809262392144174e-05,,,,,,,
2022-10-20,-5.662700655974738e-05,0.00010712328767123289,-0.00016375029423098026,,,,,,,
2022-10-21,3.338582668958086e-05,0.00010684931506849315,-7.34634883789123e-05,,,,,,,
2022-10-22,-8.947889086168634e-05,0.00010684931506849315,-0.0001963282059301795,,,,,,,
2022-10-23,9.857677642319478e-05,0.00010684931506849315,-8.272538645298373e-06,,,,,,,
2022-10-24,-4.698883874738193e-05,0.00010958904109589041,-0.00015657787984327235,,,,,,,
2022-10-25,-3.159183345626684e-05,0.00010876712328767123,-0.00014035895674393808,,,,,,,
2022-10-26,8.53331037505939e-05,0.00010794520547945205,-2.261210172885816e-05,,,,,,,
2022-10-27,-9.063952278711789e-05,0.00010821917808219178,-0.00019885870086930966,,,,,,,
2022-10-28,3.1958903480780385e-05,0.00010931506849315069,-7.73561650123703e-05,,,,,,,
2022-10-29,7.620329377371827e-05,0.00010931506849315069,-3.311177471943242e-05,,,,,,,
2022-10-30,0.00017242468978232765,0.00010931506849315069,6.310962128917696e-05,,,,,,,
2022-10-31,-0.0001507865595011033,0.00011123287671232876,-0.0002620194362134321,,,,,,,
2022-11-01,0.00012120190789590443,0.00011123287671232876,9.969031183575672e-06,,,,,,,
2022-11-02,-9.32585284722806e-05,0.00011068493150684932,-0.00020394345997912992,,,,,,,
2022-11-03,-7.941421855815607e-05,0.00011123287671232876,-0.0001906470952704848,,,,,,,
2022-11-04,9.577993554467682e-05,0.00011013698630136984,-1.4357050756693023e-05,,,,,,,
2022-11-05,-5.8050501535936034e-05,0.00011013698630136984,-0.00016818748783730588,,,,,,,
2022-11-06,0.00012762507909796862,0.00011013698630136984,1.748809279659878e-05,,,,,,,
2022-11-07,8.709181293939489e-05,0.00011287671232876712,-2.578489938937223e-05,,,,,,,
2022-11-08,0.0007075562465557022,0.00011232876712328766,0.0005952274794324146,,,,,,,
2022-11-09,0.001988361859762763,0.00011260273972602741,0.0018757591200367354,,,,,,,
2022-11-10,-0.04146126447894206,0.00011205479452054794,-0.041573319273462604,,,,,,,
2022-11-11,-0.0034308696762711454,0.00011205479452054794,-0.003542924470791693,,,,,,,
2022-11-12,-0.0020028000131567434,0.00011205479452054794,-0.002114854807677291,,,,,,,
2022-11-13,-0.00077303622953593,0.00011205479452054794,-0.000885091024056478,,,,,,,
2022-11-14,-0.0017336229316986147,0.00011397260273972602,-0.0018475955344383409,,,,,,,
2022-11-15,-0.0005682945780972508,0.00011342465753424658,-0.0006817192356314974,,,,,,,
2022-11-16,-0.000793079741893078,0.00011342465753424658,-0.0009065043994273246,,,,,,,
2022-11-17,-0.0007912581871154855,0.00011315068493150684,-0.0009044088720469923,,,,,,,
2022-11-18,-0.0003694109572423476,0.00011369863013698631,-0.0004831095873793339,,,,,,,
2022-11-19,-0.00023933785456919552,0.00011369863013698631,-0.0003530364847061818,,,,,,,
2022-11-20,-0.0002380094883165039,0.00011369863013698631,-0.00035170811845349024,,,,,,,
2022-11-21,-0.0003837935171105958,0.00011589041095890412,-0.0004996839280694998,,,,,,,
2022-11-22,-9.515115713236823e-05,0.00011534246575342466,-0.00021049362288579288,,,,,,,
2022-11-23,-0.00018202605739544642,0.00011534246575342466,-0.00029736852314887107,,,,,,,
2022-11-24,-0.000942813576663047,0.00011534246575342466,-0.0010581560424164716,,,,,,,
2022-11-25,-0.000319473206236862,0.00011561643835616437,-0.00043508964459302636,,,,,,,
2022-11-26,-0.0001726070553914408,0.00011561643835616437,-0.0002882234937476052,,,,,,,
2022-11-27,-0.0005488646694827472,0.00011561643835616437,-0.0006644811078389115,,,,,,,
2022-11-28,-0.0010455549373483933,0.00011780821917808219,-0.0011633631565264755,,,,,,,
2022-11-29,-0.00022017278678459256,0.000116986301369863,-0.0003371590881544556,,,,,,,
2022-11-30,-0.0004933581347347742,0.000116986301369863,-0.0006103444361046372,,,,,,,
2022-12-01,-0.000269515599394088,0.00011561643835616437,-0.00038513203775025236,,,,,,,
2022-12-02,-0.0002794089424090457,0.00011561643835616437,-0.00039502538076521007,,,,,,,
2022-12-03,-4.181774484380461e-05,0.00011561643835616437,-0.00015743418319996897,,,,,,,
2022-12-04,-7.682551905555278e-05,0.00011561643835616437,-0.00019244195741171714,,,,,,,
2022-12-05,0.000124551021710224,0.000116986301369863,7.5647203403610066e-06,,,,,,,
2022-12-06,8.818078004241594e-05,0.000116986301369863,-2.8805521327447065e-05,,,,,,,
2022-12-07,-6.206290285042142e-05,0.00011506849315068494,-0.00017713139600110636,,,,,,,
2022-12-08,-3.6800750297069334e-05,0.00011424657534246576,-0.0001510473256395351,,,,,,,
2022-12-09,-3.429292760398354e-05,0.00011479452054794523,-0.00014908744815192877,,,,,,,
2022-12-10,5.488446290625855e-05,0.00011479452054794523,-5.991005764168668e-05,,,,,,,
2022-12-11,-0.00018606274601103406,0.00011479452054794523,-0.0003008572665589793,,,,,,,
2022-12-12,-0.00012688597696870526,0.00011753424657534246,-0.0002444202235440477,,,,,,,
2022-12-13,-0.00022620249553357907,0.00011671232876712328,-0.00034291482430070234,,,,,,,
2022-12-14,0.00024091936737881842,0.00011589041095890412,0.0001250289564199143,,,,,,,
2022-12-15,0.00012793801073636115,0.00011561643835616437,1.232157238019678e-05,,,,,,,
2022-12-16,0.00022593131243022784,0.00011506849315068494,0.0001108628192795429,,,,,,,
2022-12-17,-0.0003097139517712793,0.00011506849315068494,-0.00042478244492196425,,,,,,,
2022-12-18,-0.00045723989256289406,0.00011506849315068494,-0.000572308385713579,,,,,,,
2022-12-19,-0.0002813679550821347,0.00011726027397260275,-0.00039862822905473746,,,,,,,
2022-12-20,-0.00015666736346853965,0.00011643835616438358,-0.00027310571963292323,,,,,,,
2022-12-21,-0.00010493046635692983,0.00011561643835616437,-0.0002205469047130942,,,,,,,
2022-12-22,-0.0001908249528788912,0.00011616438356164384,-0.000306989336440535,,,,,,,
2022-12-23,5.324321111930019e-05,0.00011589041095890412,-6.264719983960393e-05,,,,,,,
2022-12-24,-0.0002737124638845801,0.00011589041095890412,-0.00038960287484348424,,,,,,,
2022-12-25,-0.0003663369180081572,0.00011589041095890412,-0.00048222732896706133,,,,,,,
2022-12-26,-0.00027679891854554586,0.00011589041095890412,-0.00039268932950445,,,,,,,
2022-12-27,5.850078871035548e-05,0.00011917808219178081,-6.067729348142533e-05,,,,,,,
2022-12-28,-8.956146037761456e-05,0.00011917808219178081,-0.00020873954256939539,,,,,,,
2022-12-29,-0.0001087032408752641,0.0001189041095890411,-0.0002276073504643052,,,,,,,
2022-12-30,-0.0006673868294378781,0.00011780821917808219,-0.0007851950486159604,,,,,,,
2022-12-31,-0.0005679293305430268,0.00011780821917808219,-0.000685737549721109,,,,,,,
2023-01-01,-5.674196475319737e-05,0.00011780821917808219,-0.00017455018393127956,,,,,,,
2023-01-02,-0.00021205024252474928,0.00011780821917808219,-0.0003298584617028315,,,,,,,
2023-01-03,-0.0013765583786366558,0.00012054794520547946,-0.0014971063238421352,,,,,,,
2023-01-04,-0.0013291810634241655,0.00012082191780821918,-0.0014500029812323846,,,,,,,
2023-01-05,-0.0005293271691877387,0.00012356164383561644,-0.0006528888130233551,,,,,,,
2023-01-06,-0.00012193325895898769,0.00012356164383561644,-0.0002454949027946041,,,,,,,
2023-01-07,-0.00022458220181996466,0.00012356164383561644,-0.00034814384565558113,,,,,,,
2023-01-08,-0.00031744690160547646,0.00012356164383561644,-0.0004410085454410929,,,,,,,
2023-01-09,0.00023857886668299022,0.00012465753424657533,0.00011392133243641489,,,,,,,
2023-01-10,-2.9400166550273257e-05,0.0001252054794520548,-0.00015460564600232806,,,,,,,
2023-01-11,-3.2274078721038297e-06,0.0001252054794520548,-0.00012843288732415864,,,,,,,
2023-01-12,8.383023332318095e-05,0.0001232876712328767,-3.9457437909695754e-05,,,,,,,
2023-01-13,-0.00010123792767141432,0.00012356164383561644,-0.00022479957150703075,,,,,,,
2023-01-14,-0.00015965470591733122,0.00012356164383561644,-0.00028321634975294767,,,,,,,
2023-01-15,0.00027903064983990817,0.00012356164383561644,0.00015546900600429172,,,,,,,
2023-01-16,0.0002257344293064881,0.00012356164383561644,0.00010217278547087165,,,,,,,
2023-01-17,0.0002682087690174103,0.00012493150684931504,0.00014327726216809523,,,,,,,
2023-01-18,8.005176044750828e-05,0.00012438356164383562,-4.433180119632735e-05,,,,,,,
2023-01-19,0.00010559189140314304,0.00012465753424657533,-1.906564284343229e-05,,,,,,,
2023-01-20,3.400661566405705e-05,0.0001252054794520548,-9.119886378799776e-05,,,,,,,
2023-01-21,9.834466621714019e-05,0.0001252054794520548,-2.6860813234914614e-05,,,,,,,
2023-01-22,0.00018622976019575722,0.0001252054794520548,6.102428074370242e-05,,,,,,,
2023-01-23,-5.954547861901496e-05,0.0001254794520547945,-0.00018502493067380947,,,,,,,
2023-01-24,0.0004437925021758323,0.0001252054794520548,0.0003185870227237775,,,,,,,
2023-01-25,-2.6953475483996876e-05,0.00012493150684931504,-0.00015188498233331191,,,,,,,
2023-01-26,0.00014697057803983622,0.00012465753424657533,2.231304379326089e-05,,,,,,,
2023-01-27,5.618325982487789e-05,0.0001252054794520548,-6.902221962717692e-05,,,,,,,
2023-01-28,0.00026067966035393244,0.0001252054794520548,0.00013547418090187764,,,,,,,
2023-01-29,-8.666171241295609e-05,0.0001252054794520548,-0.00021186719186501088,,,,,,,
2023-01-30,0.00027586955872084594,0.00012575342465753425,0.0001501161340633117,,,,,,,
2023-01-31,4.5886338332219026e-05,0.0001254794520547945,-7.959311372257549e-05,,,,,,,
2023-02-01,-7.41553800115309e-05,0.00012438356164383562,-0.00019853894165536653,,,,,,,
2023-02-02,0.00020931718584691556,0.0001241095890410959,8.520759680581967e-05,,,,,,,
2023-02-03,0.0002476931073589791,0.0001252054794520548,0.00012248762790692427,,,,,,,
2023-02-04,0.00023426116982709982,0.0001252054794520548,0.00010905569037504502,,,,,,,
