date,refit_date,monthly_core_scale,monthly_approved_extra,daily_implied_extra,daily_actual_extra,daily_cap_binding,daily_reduction_vs_monthly,daily_total_scale,daily_btc_trend,daily_p_bad,daily_downside_semivol30,daily_downside_scaler
2025-09-03,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.23942549314721595,0.19183118774014293,0.26989665475417435,1.0
2025-09-04,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.22900230673763894,0.19183458616047624,0.270158645298039,1.0
2025-09-05,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.18708327775691141,0.19183834936157637,0.2701678774594273,1.0
2025-09-06,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.17587665166811633,0.1918553681703187,0.27057900154381787,1.0
2025-09-07,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.15103763970528242,0.19185549851196068,0.26953431825566,1.0
2025-09-08,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.17046136125842948,0.19185396962993434,0.269459311076592,1.0
2025-09-09,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.11426770471258887,0.1919787886902396,0.26994504325725044,1.0
2025-09-10,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.25325951456744594,0.191850428399895,0.2693560060706063,1.0
2025-09-11,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.21885925363767197,0.1918654566055918,0.2693560060706063,1.0
2025-09-12,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.2322079307732126,0.1918586996207254,0.2693560060706063,1.0
2025-09-13,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.30615844058462327,0.19191436142956736,0.22719944905493938,1.0
2025-09-14,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.29455614818597464,0.1918945339486843,0.2262930122290519,1.0
2025-09-15,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.22293894323978208,0.19188214121446848,0.2262930122290519,1.0
2025-09-16,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.3599271919664635,0.19182198490078764,0.2262930122290519,1.0
2025-09-17,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.30377747060639615,0.1918497081595418,0.22377576759258092,1.0
2025-09-18,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.33641591329131326,0.1918306923262298,0.19910514894300807,1.0
2025-09-19,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.258045789964135,0.1918300729254378,0.20373865318830875,1.0
2025-09-20,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.2839153072785872,0.1918142300909614,0.19631687689540517,1.0
2025-09-21,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.26393898312101033,0.19181361962883817,0.1967940219633378,1.0
2025-09-22,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.06497564639025209,0.19189517126883962,0.2072446988432187,1.0
2025-09-23,2025-08-25,0.9999854137930242,0.0,0.0,0.0,False,0.0,0.9999854137930242,0.02809525503540388,0.19218268387448997,0.19962333573097313,1.0
2025-09-24,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.14917973233354848,0.10478594809184642,0.1694618285348608,1.0
2025-09-25,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.11138620528812908,0.10479518383872147,0.2168799541505345,1.0
2025-09-26,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.03275677574397889,0.10481923983769854,0.21631256166291876,1.0
2025-09-27,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.035870947665171266,0.10480368677915498,0.21631269714870346,1.0
2025-09-28,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.10339388102349333,0.10479438498805042,0.17114002440630546,1.0
2025-09-29,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.2652672545911846,0.10478401456400005,0.17114002440630546,1.0
2025-09-30,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.2668349602599321,0.10478430264072215,0.17034642268222824,1.0
2025-10-01,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.4550474272944497,0.10478594783130646,0.17034642268222824,1.0
2025-10-02,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.5343835479972787,0.10478594725184967,0.17034642268222824,1.0
2025-10-03,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.6181650466101314,0.10478532356693811,0.17034642268222824,1.0
2025-10-04,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.6249031328692726,0.1047853903016103,0.1675803163656485,1.0
2025-10-05,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.637793449551943,0.10478516035289731,0.16756543214980352,1.0
2025-10-06,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.629754890504429,0.10478321996693184,0.16690074890794565,1.0
2025-10-07,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.47439589951293726,0.10477955352589745,0.1917070513714489,1.0
2025-10-08,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.5402056467564182,0.10478087593282495,0.1917070513714489,1.0
2025-10-09,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.47832306303150085,0.10477658484643801,0.1966734814384767,1.0
2025-10-10,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.10422283461217732,0.10420333217628767,0.3296907462157126,1.0
2025-10-11,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.005087465486798226,0.10321677598203821,0.3363331954702985,1.0
2025-10-12,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.18058159450635458,0.10450294166945356,0.3363331954702985,1.0
2025-10-13,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.2523851352887778,0.10475074203283141,0.33631658717294605,1.0
2025-10-14,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.15379947050189285,0.10473306752270345,0.34204613710319237,1.0
2025-10-15,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.13677767243068412,0.10472042894997888,0.3492570221887986,1.0
2025-10-16,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.01118236880943023,0.10466470131228837,0.3587207051753818,1.0
2025-10-17,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.058958612854908665,0.10470077000390336,0.36312354799902535,1.0
2025-10-18,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.007956839112550587,0.10477402120766902,0.36312354799902535,1.0
2025-10-19,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.05199978869140784,0.10475668915550149,0.3605442173215817,1.0
2025-10-20,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.1746696655450065,0.10477301795555262,0.3605442173215817,1.0
2025-10-21,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.07948708132631228,0.10476923762378385,0.36725861588031744,1.0
2025-10-22,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,-0.07603753856531284,0.10473893712308555,0.3594314594424917,1.0
2025-10-23,2025-09-24,0.9999999991207419,0.0,0.0,0.0,False,0.0,0.9999999991207419,0.04485286924544016,0.10471496631208439,0.35886041576908434,1.0
2025-10-24,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.1669661836865044,0.23255232587652108,0.35886041576908434,1.0
2025-10-25,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.1564354060122902,0.2284076786303097,0.33235702914787396,1.0
2025-10-26,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.2677962796040002,0.2383708179005248,0.33235702914787396,1.0
2025-10-27,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.2308892545442197,0.2730621013839313,0.3326425688173958,1.0
2025-10-28,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.20006616138452388,0.537092462863137,0.33471177870143165,1.0
2025-10-29,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.16713493164998483,0.4539335475375944,0.34661205987322563,1.0
2025-10-30,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.10434538040571928,0.3304500383443221,0.3507422446104354,1.0
2025-10-31,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.1513003315943125,0.2641581911884728,0.3507422446104354,1.0
2025-11-01,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.10233126074362489,0.2694325267706778,0.3507422446104354,1.0
2025-11-02,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,0.13326764005284034,0.3280754831588646,0.3507422446104354,1.0
2025-11-03,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.019013222978583433,0.6395892789687745,0.37308570788332596,1.0
2025-11-04,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.14424902674107395,0.7695055767612778,0.41021660211387584,1.0
2025-11-05,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.006673438374051516,0.7885840359657919,0.41021660211387584,1.0
2025-11-06,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.16036838251886434,0.7887168602585815,0.40845062814703054,1.0
2025-11-07,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.15075420728198158,0.7886328258076548,0.40845062814703054,1.0
2025-11-08,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.19705523095654712,0.7885475733758902,0.4072501929399586,1.0
2025-11-09,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.1671920554053381,0.7872938032714115,0.3095758223933048,1.0
2025-11-10,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.1224919045226508,0.7875962921062164,0.30234609237677,1.0
2025-11-11,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.22183532842550865,0.7873218546262787,0.3179902460313946,1.0
2025-11-12,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.2905768166006615,0.7887619763363833,0.32157275448227973,1.0
2025-11-13,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.3449064609838563,0.7887340378062527,0.3221184317089423,1.0
2025-11-14,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.5026601507339552,0.7891861718636544,0.36372929703736395,1.0
2025-11-15,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.4598995928921936,0.7891626486166224,0.35439938593338266,1.0
2025-11-16,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.4841318867916214,0.7891792035626084,0.3531601572587122,1.0
2025-11-17,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.5199935453863721,0.7892270157541251,0.3613625479385996,1.0
2025-11-18,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.520150265561462,0.7892077272569027,0.3613625479385996,1.0
2025-11-19,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.5719599535971719,0.7892116780449726,0.36525092360995853,1.0
2025-11-20,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.6536758074401724,0.7892298433448914,0.4067178569952427,1.0
2025-11-21,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.6690745533550964,0.7892615783117587,0.4106248643809027,1.0
2025-11-22,2025-10-24,0.9881751992198083,0.0,0.0,0.0,False,0.0,0.9881751992198083,-0.6768578917278294,0.7892607947810422,0.4109366115019075,1.0
2025-11-23,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.6065754557362856,0.9309155749990795,0.4109366115019075,1.0
2025-11-24,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.5377929893431872,0.9308252857033328,0.4109366115019075,1.0
2025-11-25,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.5622114477852267,0.9309084243058756,0.4125930602579983,1.0
2025-11-26,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.47643606081202194,0.9309312504445967,0.412362814755468,1.0
2025-11-27,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.504841110332682,0.9309847173839767,0.4106850311138843,1.0
2025-11-28,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.48308463257730644,0.9309028647769425,0.40105136726077617,1.0
2025-11-29,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.49255678060211006,0.93088939571744,0.39737754781057055,1.0
2025-11-30,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.5244263327347358,0.931091416158813,0.3977426151711447,1.0
2025-12-01,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.6023963466488601,0.9310187726666457,0.42906212338502225,1.0
2025-12-02,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.4269826972138815,0.9309699029475114,0.42906212338502225,1.0
2025-12-03,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.356873345555907,0.930892467892352,0.4097822378425255,1.0
2025-12-04,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.3233611276253492,0.930961903955529,0.37606041108474275,1.0
2025-12-05,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.48456350782473645,0.9310597946762308,0.39062858919831467,1.0
2025-12-06,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.4324380107169949,0.9309790383290675,0.3809907845253107,1.0
2025-12-07,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.41644835865174595,0.930938125210302,0.3809907845253107,1.0
2025-12-08,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.44839418268374487,0.9309543256658942,0.3793972892212058,1.0
2025-12-09,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.32256251194903046,0.9302395140332224,0.3793972892212058,1.0
2025-12-10,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.278264492971771,0.9306839139788632,0.3802239400053868,1.0
2025-12-11,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.26724896649870394,0.9307031521053584,0.3672405309298191,1.0
2025-12-12,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.3185380937246991,0.9308107937960998,0.37405423965484763,1.0
2025-12-13,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.34704422430496834,0.9308166275403718,0.3678243805060206,1.0
2025-12-14,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.4302416303204528,0.9309563159835632,0.32910379368909565,1.0
2025-12-15,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.47598700344493966,0.9306140398284929,0.33636760848563313,1.0
2025-12-16,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.4637345691917083,0.9309596764160778,0.3327725590371277,1.0
2025-12-17,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.551567264005296,0.9306955590314892,0.33028994628927905,1.0
2025-12-18,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.6460214132208517,0.9308186117828996,0.33160652345015273,1.0
2025-12-19,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.5533300379291514,0.9308621546097585,0.3273187135643877,1.0
2025-12-20,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.5525703958957369,0.930644068993163,0.26467344601930715,1.0
2025-12-21,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.47231502556412913,0.9309430145152621,0.25749126863296223,1.0
2025-12-22,2025-11-23,0.00034315284346786434,0.0,0.0,0.0,False,0.0,0.00034315284346786434,-0.5737591646346842,0.930635555559071,0.25699781767671476,1.0
2025-12-23,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.6295484484639027,0.9875435642480465,0.2608997394537489,1.0
2025-12-24,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.6299163514828912,0.9875482878466101,0.2608997394537489,1.0
2025-12-25,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.5996758592606249,0.9875117179461848,0.2588792077965041,1.0
2025-12-26,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.5953384124725678,0.9874153383085318,0.2588792077965041,1.0
2025-12-27,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.602337068410948,0.9873671493044673,0.2588792077965041,1.0
2025-12-28,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.6029814088074165,0.987398443835674,0.2583224624002631,1.0
2025-12-29,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.6497430839649356,0.9874838488004305,0.25986721902347154,1.0
2025-12-30,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.5846327028200387,0.9874745978264976,0.2593081161548051,1.0
2025-12-31,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.6412757827654177,0.9875958247952473,0.20602258773953755,1.0
2026-01-01,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.5743847627390248,0.9869790130729198,0.20602258773953755,1.0
2026-01-02,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.4953442103295076,0.9857979916821807,0.20602258773953755,1.0
2026-01-03,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.4287058440416812,0.9856106808059606,0.19965129877325208,1.0
2026-01-04,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.36892753784641014,0.9858087725580493,0.16938529802791732,1.0
2026-01-05,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.2899078922893615,0.9623269984898998,0.16934611731748736,1.0
2026-01-06,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.30343440949348965,0.9436414421085616,0.16939708292740163,1.0
2026-01-07,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.3609892799187063,0.9713223217667709,0.1917468408996746,1.0
2026-01-08,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.4508599224582096,0.9785921111790041,0.19201265925334904,1.0
2026-01-09,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.4902299273404472,0.9856711897134239,0.19118302521930236,1.0
2026-01-10,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.48982458272278784,0.9859524348835379,0.19125536665072138,1.0
2026-01-11,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.4471424544589859,0.9837352831611132,0.1709865748307083,1.0
2026-01-12,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.37917970589647854,0.9832547341667589,0.17098304956735325,1.0
2026-01-13,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.169596401141136,0.9729475660239326,0.15065538820698524,1.0
2026-01-14,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.12600301254843851,0.9690872929124669,0.13365322659033765,1.0
2026-01-15,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.16596027781807174,0.9636307853297961,0.14228383285561183,1.0
2026-01-16,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.16205746520304523,0.9591845712780714,0.12662498063301444,1.0
2026-01-17,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.19910267305926876,0.9624845239212986,0.12401602824547411,1.0
2026-01-18,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.19857347717460125,0.9744245280926933,0.135455992903556,1.0
2026-01-19,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.1707471332285073,0.9805934518033513,0.14096504260605996,1.0
2026-01-20,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.34124237377427136,0.9865863552452928,0.21473143625166768,1.0
2026-01-21,2025-12-23,0.0002923518301051198,0.0,0.0,0.0,False,0.0,0.0002923518301051198,-0.3049977047615815,0.98649655249109,0.2147262103737863,1.0
2026-01-22,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.36404940433980515,0.9202017693809397,0.20996797295075123,1.0
2026-01-23,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.3737903146942654,0.9200387400058545,0.20996797295075123,1.0
2026-01-24,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.3822394462081708,0.9200808019210124,0.20972974144548573,1.0
2026-01-25,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.5865296730857593,0.9204042936265598,0.23292971616995525,1.0
2026-01-26,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.5397780018605285,0.9204170143916987,0.23292971616995525,1.0
2026-01-27,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.46967603994948626,0.9203946336376594,0.23292971616995525,1.0
2026-01-28,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.46084619149694606,0.9203888727399522,0.2311802154516289,1.0
2026-01-29,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.6519881600827026,0.920524063985176,0.2970437426353825,1.0
2026-01-30,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.5981483308214981,0.9204962773778018,0.29562521473642417,1.0
2026-01-31,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8102686700140468,0.9205369304106823,0.3784661644223318,1.0
2026-02-01,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8702444568950202,0.9205387164113641,0.3867120277045755,1.0
2026-02-02,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8496550621238428,0.9205386108903584,0.3867120277045755,1.0
2026-02-03,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8777919482174072,0.92053935701088,0.4092838164059158,1.0
2026-02-04,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.9168052784266205,0.9205358753093321,0.4270802860990094,1.0
2026-02-05,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.9561431186104545,0.9205417453196856,0.6781493537706235,0.6635706389719683
2026-02-06,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8584630975742216,0.9205417053331273,0.6721719026624232,0.669471601263878
2026-02-07,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8665397740159954,0.92054172401692,0.6751730120895373,0.6664958343156107
2026-02-08,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.845048546291242,0.920541607927726,0.6749433805518624,0.666722591800309
2026-02-09,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8448839530076621,0.9205415789562431,0.6749905072272262,0.666676042376569
2026-02-10,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.858324865842383,0.920541640804005,0.6781216908741221,0.6635977082814363
2026-02-11,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8809645272965891,0.9205416883910394,0.6841038516340988,0.6577948639305249
2026-02-12,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8771117940855564,0.9205417143300396,0.6854160594680387,0.6565355360206346
2026-02-13,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8242349643603779,0.9205415870201588,0.6854160594680387,0.6565355360206346
2026-02-14,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8035535355167716,0.9205416938569788,0.6836765832340747,0.6582059573714121
2026-02-15,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8157127220604712,0.9205416817481297,0.6854872361633808,0.6564673654882552
2026-02-16,2026-01-22,0.0003939387860457666,0.0,0.0,0.0,False,0.0,0.0003939387860457666,-0.8122538984604749,0.9205417020030495,0.6853285515915106,0.6566193673895292
