event_id,event_class,terminal_label,anchor_date,bucket,feature,family,count,mean,median,min,max,first,last,delta_last_minus_first,control_median,control_mad,robust_z_vs_controls
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_log_return_20d,BTC_TREND_MATURITY,7,0.0583868988353,0.0412892623326,-0.0298382344115,0.195154152998,-0.0298382344115,0.195154152998,0.224992387409,-0.00123062583392,0.168594126065,0.170108368136
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_log_return_40d,BTC_TREND_MATURITY,7,0.217287589736,0.214045724145,0.173022395751,0.273255971505,0.189877826823,0.273255971505,0.0833781446813,0.169330707639,0.23902140654,0.126180603987
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_log_slope_20d_ann,BTC_TREND_MATURITY,7,1.67649431507,1.93800223631,1.03156694778,1.96469720166,1.03156694778,1.95196059394,0.920393646162,-0.199090262558,2.41663641042,0.596469181882
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_log_slope_40d_ann,BTC_TREND_MATURITY,7,1.29279839388,1.25143401381,1.04684344552,1.67887650151,1.67887650151,1.04684344552,-0.632033055988,2.23747390236,2.78737687575,-0.2386023932
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_kama_gap,BTC_TREND_MATURITY,7,0.0354923038949,0.0454933893187,-0.0202866044059,0.094526427957,-0.0202866044059,0.094526427957,0.114813032363,-0.0272962937136,0.0469505050891,1.04569628159
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_kama_slope_10d,BTC_TREND_MATURITY,7,0.0254384023735,0.0270689009902,0.017036776846,0.0303051239417,0.0274673606202,0.0303051239417,0.00283776332143,0.0241968715392,0.0549435703312,0.0352572159761
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_distance_from_90d_high,BTC_TREND_MATURITY,7,-0.0357800603303,-0.0231949230892,-0.0855544654795,0,-0.0855544654795,0,0.0855544654795,-0.147376034667,0.0480115180974,1.74456079666
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_consolidation_duration_5pct,BTC_TREND_MATURITY,7,2.14285714286,2,0,5,0,5,5,0,0,
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_rv20_ann,BTC_TREND_MATURITY,7,0.542860418556,0.544669222757,0.508441603294,0.57713371375,0.544669222757,0.523034683408,-0.0216345393487,0.754724599989,0.0638473157884,-2.21905038876
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_rv20_to_rv60,BTC_TREND_MATURITY,7,0.73221781984,0.735014130259,0.654226656084,0.803988962962,0.654226656084,0.741438763463,0.0872121073794,1.22155517951,0.163055181111,-2.01261584939
P5E-2021-SPRING-MAJOR-TOP,LOCAL_MAJOR_TOP_NONTERMINAL,False,2021-04-13,near_event,btc_daily_rsi14,MOMENTUM_EXHAUSTION,7,57.9932702451,59.3203938737,49.4829818993,67.5011200243,49.4829818993,67.5011200243,18.018138125,50.6933814377,5.60332262859,1.03846245446
