date,PIT_ALPHA_TOP1,PIT_ALPHA_TOP2_PRIMARY,PIT_ALPHA_TOP3,PIT_ALPHA_EQUAL_WEIGHT_ALL_ELIGIBLE,BTC_HOLD,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2025-08-05,19103.5644907082,20997.2648281709,10923.8256630198,3446.5658426249,19781.8171544591,23844.5860537352,63776.4439801336
2025-08-06,19267.5141166819,21222.2880196372,11048.4135582768,3486.0187272095,19931.3155361875,24024.7882566057,64646.9888803454
2025-08-07,19559.5765108405,21564.8719422038,11305.5586148417,3598.8848001271,20361.1225170194,24542.8685452324,67336.1017805931
2025-08-08,19461.1517823107,21503.4754831521,11311.0265653881,3617.6794011711,20222.9337506133,24376.2987146399,67861.8410733950
2025-08-09,19385.6874169710,21457.3780361216,11387.6506206443,3690.0484026285,20186.1034033362,24331.9041891936,69463.3636934501
2025-08-10,19754.8202566361,21822.5727418449,11560.6862315893,3727.9851336096,20676.9251088539,24923.5303427909,70243.0738218589
2025-08-11,19826.3097789386,21863.1056958954,11559.7686048196,3672.2377693288,20571.5402933428,24796.5017041885,69889.3890474355
2025-08-12,20132.3854385669,22518.9144293613,11880.7719225393,3783.6225669705,20822.5322896017,25099.0421738969,73166.7963228006
2025-08-13,20671.8996036415,23081.3461015814,12199.3000100443,3872.2627493748,21372.3875871901,25761.8261769072,75167.9140186383
2025-08-14,20033.8993713917,22483.1977643388,11827.9362195623,3698.3565110951,20503.7848645974,24714.8307364149,72655.3157641279
2025-08-15,19832.8811551426,22232.6575840259,11680.5326215053,3634.3120703943,20338.5968831913,24515.7166203089,71541.3026928459
2025-08-16,19742.6270470729,22205.1863870775,11660.0561184244,3648.7998814994,20345.2890555682,24523.7832240431,71685.7810680276
2025-08-17,19856.5471724702,22403.1752366684,11753.0749933906,3663.5768920100,20349.5095786808,24528.8705537744,72338.4078085446
2025-08-18,19666.0867030338,22187.8385955126,11596.0251672566,3568.2902236771,20145.3367899446,24282.7649714188,70957.4534520855
2025-08-19,19246.1048362978,21697.5919567507,11286.2987477574,3417.2775199911,19563.9774972453,23582.0067157607,68352.5725081460
2025-08-20,19532.8208765791,22197.3596942956,11586.3795658748,3530.1860570756,19806.3412536461,23874.1468867410,71032.7176492533
2025-08-21,19320.5958328269,21857.9686090155,11394.2634817386,3450.1987147521,19499.3367625589,23504.0901346512,69376.9976802650
2025-08-22,20064.3262007780,22847.5797542342,12007.4758601378,3733.2380063892,20268.2155437619,24430.8804350637,74966.7173301124
2025-08-23,19814.9142547461,22519.9715869120,11842.7118867009,3678.5690089363,20008.5814414498,24117.9229526077,73874.8019823859
2025-08-24,19578.8293668155,22291.5902078162,11727.3287592807,3605.3654172444,19671.5531715714,23711.6761694680,73261.2278693121
2025-08-25,18826.1070669828,21406.3000509987,11219.3364690680,3389.8378546710,19085.4273743302,23005.1724695547,69580.4618027539
2025-08-26,19204.3750770642,21880.9619667743,11492.3806487762,3438.9801556945,19371.6325728707,23350.1581921676,71666.2052953829
2025-08-27,19020.3839175221,21664.0908773426,11373.2586663851,3423.5875254026,19284.7591277261,23245.4427697997,70887.7082418401
2025-08-28,19165.3811245704,21884.6684553665,11482.6343078457,3456.1826540942,19510.9323681537,23518.0672335846,71649.9474068691
2025-08-29,18573.4520802203,21296.1437125651,11154.6867470132,3306.5737406369,18784.7770671160,22642.7749169702,69492.9818550458
2025-08-30,18631.9490910675,21347.1506582441,11183.8941322917,3304.5758738665,18860.8556794288,22734.4784750395,69679.6195927713
2025-08-31,18606.9859381548,21307.0404378453,11164.6883539466,3262.4086870430,18762.0625063806,22615.3952635289,69500.3869172052
2025-09-01,18647.0569084400,21275.6237229156,11141.5789821323,3222.6084313903,18933.8421302496,22822.4548067266,69216.1837691250
2025-09-02,18946.4913703553,21572.8531685061,11293.8617083684,3313.2287541550,19280.9459240926,23240.8464143955,70025.7815804159
2025-09-03,19048.2106316714,21697.6351743845,11355.9291963520,3338.9888878568,19361.6645119177,23338.1429012907,70728.3156453813
2025-09-04,18816.0501147959,21426.4355762929,11199.2050669278,3253.5588955668,19192.6979923656,23134.4742148297,69588.7698802176
2025-09-05,18743.2704850583,21399.4079891675,11228.5513709312,3282.4064049054,19180.4125435680,23119.6655934187,69740.0497215340
2025-09-06,18358.6428619872,21118.6752074887,11084.8716579491,3255.9476401541,19098.5985263354,23021.0486989710,69673.0555304798
2025-09-07,18598.3439821927,21570.1120251833,11290.8229247326,3318.2088242195,19263.1503960445,23219.3960594255,70496.6437616128
2025-09-08,18684.7034809422,21646.6812784499,11331.4550235760,3344.1618653758,19423.9791923877,23413.2557056037,70754.4276289205
2025-09-09,18642.8482463049,21659.4303670336,11627.4676499674,3368.9793344903,19334.0499845131,23304.8569311551,70643.3308674339
2025-09-10,18896.9856727333,21940.2419323225,11772.4500930966,3436.7348015239,19752.3948218774,23809.1209932875,71847.8474549343
2025-09-11,19121.0934997904,22253.7181581256,11953.1228328700,3463.2975341262,20016.3187782772,24127.2493755732,72957.7350026734
2025-09-12,19343.2467966195,22546.2992460134,12082.9508610800,3486.3270736920,20111.0820883945,24241.4750751226,74597.5152751804
2025-09-13,19396.2119590962,22557.2573108694,12071.4845477936,3506.4724752482,20091.8202102219,24218.2572125745,74562.7294614233
2025-09-14,19273.3538206873,22428.3242065158,11993.5195439705,3406.8803133401,19979.1088439111,24082.3973038389,73964.7806812084
2025-09-15,19232.5058062081,22337.6910790751,11937.5454777714,3300.8795849022,19993.2696955867,24099.4664964078,73535.4878180027
2025-09-16,19651.7596040246,22687.4485661693,12109.5199982245,3338.6799615125,20242.7312105690,24400.1621561971,74626.8730827448
2025-09-17,19861.5065830400,22898.0920148688,12226.3597168855,3368.4454965967,20183.5624230967,24328.8413450925,75505.3162712240
2025-09-18,19868.1258473939,23006.4542333537,12291.5683789466,3405.4053106121,20292.0549995692,24459.6160133492,75539.4970230841
2025-09-19,19730.8438184582,22787.4532280488,12128.0786248013,3313.8954865312,20042.2641624549,24158.5233955932,74674.0597467539
2025-09-20,20155.4764562822,23224.9411255239,12293.1224996580,3371.0580635804,20051.4938485225,24169.6486649236,75867.7539983557
2025-09-21,20131.3741557688,23144.6146179538,12246.3939845022,3288.7929114331,19972.9175878297,24074.9344940646,75651.2991758084
2025-09-22,19469.0727045260,22468.5185252326,11872.5155010287,3155.9718309736,19525.5074724058,23535.6357574906,72761.8216433729
2025-09-23,19419.1317888281,22497.8360322826,11871.1671865060,3121.9880030540,19412.4650506887,23399.3768015357,72826.2326553916
2025-09-24,19531.5429697240,22600.3356253523,11931.0110779952,3149.4919276959,19639.2120049356,23672.6928078837,73276.4311393116
2025-09-25,19045.4523071879,21937.4068553046,11589.0082468248,2972.4683147772,18891.7356957631,22771.7005968030,69408.5649888786
2025-09-26,19106.9293663537,22006.8709721435,11625.5172597485,2981.8325228102,19004.2200031302,22845.2056604956,69629.2023095167
2025-09-27,19105.6073355191,22005.3482909507,11624.7128765852,2981.6262063235,19002.9009813279,22843.6249739432,69624.3845834092
2025-09-28,19382.5893446075,22324.3690618312,11793.2412186100,3024.8520929689,19441.0900770561,23174.7985937623,70633.7585114291
2025-09-29,19871.5321680660,22769.9548235255,12024.0972589669,3038.1000221866,19813.3991469170,23614.3082162253,72254.3847382455
2025-09-30,19885.7047090031,22731.8159043205,11997.8436542305,3006.5346740550,19767.8088309289,23559.9720689830,71507.6207686800
2025-10-01,20390.6056143074,23244.4505633151,12277.3906037328,3108.7245378757,20555.7657632205,24499.0869438347,74137.2633055368
2025-10-02,20598.2284254419,23618.2535045919,12458.5689127011,3146.9276602095,20891.0434259762,24898.6826925310,76495.2047309491
2025-10-03,20821.2916577818,24107.9739485977,12721.6592882357,3181.7458118254,21186.1593880986,25250.4123093126,78885.2999602510
2025-10-04,20594.8005981368,23846.4351512789,12540.1448732817,3174.4352202076,21213.7184507230,25283.2581725659,78172.6028134680
2025-10-05,20818.3321812772,24086.8019939006,12584.7921343303,3189.2399064131,21402.8724169661,25508.6985438048,78904.6802946671
2025-10-06,21295.5787104108,24730.2640761879,12889.7113608171,3255.1903089449,21606.7453492348,25751.6814981096,81102.3903822526
2025-10-07,20951.9150415136,24621.7107120911,12767.9651773357,3152.4325482053,21030.3293550641,25064.6885775019,80224.7175180608
2025-10-08,21230.8000351890,24905.9030888881,12917.1628698232,3239.4447353881,21372.3130563918,25472.2768195898,81274.4768827507
2025-10-09,20987.9926865170,24537.6621054997,12721.8632232173,3206.0035786143,21087.4320794768,25132.7456193183,79168.7459575642
2025-10-10,19959.6835783349,23184.2396033868,12053.7675007060,2861.9620244438,19546.9151442595,23296.7031790085,71319.3126602336
2025-10-11,19730.6636453766,22997.6459536023,11953.7074542410,2838.8786080843,19177.7103688113,22856.6719002921,70796.9259647295
2025-10-12,20307.5728232031,23849.5373205139,12513.4042624991,3033.4091291159,19925.5142668414,23747.9309721170,75958.7258783555
2025-10-13,20516.4790373047,24081.1412698533,12615.2508852097,3105.4276447541,19961.4277119720,23790.7338832245,76255.4848102985
2025-10-14,20329.6412203537,23779.0064403263,12450.0234693289,3003.9335982800,19590.8779156058,23349.0995611191,73755.9207010650
2025-10-15,20169.9816337959,23561.5427112540,12328.8088559941,2869.0470774808,19198.3155346276,22881.2298639623,71690.4648405112
2025-10-16,20196.2396937051,23605.6431519860,12357.3872281614,2762.4608844310,18753.0373466897,22350.5316080013,70175.9901163179
2025-10-17,19667.2086122557,22905.8076026063,11992.5204130355,2695.3793247717,18447.5304046658,21986.4176547288,68189.2763124750
2025-10-18,19739.4225268804,22989.9129816276,12036.4724309284,2705.1400576368,18578.1031634510,22067.1472243757,68438.1810934590
2025-10-19,19887.2155692250,23162.0431023626,12126.5919304853,2725.3939874842,18830.7747025831,22232.3684115565,68950.5915746956
2025-10-20,20307.0986702246,23590.6963051536,12343.5762872763,2732.5245912222,19158.2439642619,22613.9951428962,69341.5422194417
2025-10-21,19607.4097457734,22733.3920010655,11919.4139535627,2609.1179722003,18770.9576704931,22156.8504075783,67491.8258172317
2025-10-22,19531.6908214012,22645.6013131587,11872.9252526566,2598.9417583771,18644.3887755231,22071.2861794579,67227.3408628005
2025-10-23,19777.1879990126,22930.2377667319,12022.1580900065,2631.6083038540,19079.5689069295,22348.7039674444,68072.3328602189
2025-10-24,19869.1973655708,22965.2278656041,12019.1613925818,2654.9865706694,19240.1931768960,22531.6929882881,68344.2366229276
2025-10-25,19943.4810212513,23054.0530982924,12078.1656119006,2677.0267565802,19351.3619290095,22661.8798408567,68736.8266507955
2025-10-26,20410.1566715895,24152.7111516474,12630.7841323199,2805.3079185380,19856.2872881483,23253.1848797156,70810.4348307176
2025-10-27,20231.4733672579,23957.2513193221,12530.6590395578,2796.8348621806,19777.9866180818,23161.4889885935,70514.8085163084
2025-10-28,20049.8325152397,23670.2598881956,12362.9508003268,2715.0080669416,19568.3990801859,22916.0464395180,68982.8892462508
2025-10-29,19696.2585457706,23354.4369474364,12195.4154847072,2704.9238273623,19069.7083089880,22332.0425654708,67841.8072425830
2025-10-30,19634.5730379747,23245.6646900506,12108.9968210260,2632.4443346880,18775.3272552022,21987.3005213299,66451.3977510598
2025-10-31,19727.9152706739,23346.8703853322,12174.5250252031,2712.8489209846,18998.0755454571,22248.1552873681,67184.3717720891
2025-11-01,19799.4918832710,23433.9651491987,12223.2869692207,2786.9340101590,19083.0215894923,22347.6334042026,67537.7268960684
2025-11-02,19772.8791394354,23474.9283072978,12620.4259809751,2802.7577097016,19159.7328469534,22437.4679752991,67640.9937363360
2025-11-03,18739.6052559878,22652.7532208829,12828.8529616443,2744.2403703065,18473.7652456647,21634.1490454918,63782.9596216644
2025-11-04,18222.4531093570,22025.9373961352,12473.8705905695,2668.3055259082,17592.2530954980,21037.1169059898,62019.5286602898
2025-11-05,18436.4101316442,22284.5526303234,12620.3312340370,2699.6351554290,18006.1486175316,21284.1220080856,62747.7244523808
2025-11-06,18173.8173841432,21967.1501718055,12440.5778314248,2661.1838187722,17566.0494534379,20980.9688434325,61853.9985455620
2025-11-07,18348.5500458515,22178.3539348089,12560.1881054650,2686.7698430026,17911.4979702490,21182.6909392225,62448.6954974858
2025-11-08,18259.0571776152,22070.1816540877,12498.9272834199,2673.6654429852,17733.6397531332,21079.3748862168,62144.1094204541
2025-11-09,18470.3151372886,22325.5344634091,12643.5403294450,2704.5998499942,18151.3623449954,21323.2640249787,62863.1190404021
2025-11-10,18581.9115481797,22460.4238520754,12719.9317559710,2720.9408617156,18374.6375506614,21452.0977625724,63242.9338085956
2025-11-11,18327.7437514654,22153.2048434739,12545.9455102400,2683.7231867730,17862.9506881706,21158.6708775570,62377.8819487691
2025-11-12,18205.0488205652,22004.9003945277,12461.9567804580,2665.7570238115,17619.4915023623,21017.0243281254,61960.2937273716
2025-11-13,18058.5064463824,21827.7709410858,12361.6436886574,2644.2988905697,17279.3624046200,20847.8468283199,61461.5415055365
2025-11-14,17675.2546401063,21364.5248434647,12099.2951779272,2588.1795027813,16395.7356597111,20405.3974498154,60157.1564021256
2025-11-15,17728.6439181837,21429.0578066997,12135.8419008995,2595.9972705024,16569.4513510613,20467.0333051912,60338.8650799861
2025-11-16,17656.6227719806,21342.0040358409,12086.5410492451,2585.4512468006,16338.0938869666,20383.8876791174,60093.7434427244
2025-11-17,17545.1029680397,21207.2072439222,12010.2020627050,2569.1214526002,15983.4139508135,20255.1423812830,59714.1894038036
2025-11-18,17586.3812045371,21257.1012865879,12038.4583779872,2575.1658060077,16112.6624879732,20302.7965078518,59854.6785441037
2025-11-19,17509.0008387889,21163.5696922724,11985.4889636718,2563.8350342239,15868.9866428676,20213.4638702150,59591.3169767856
2025-11-20,17235.3774031721,20832.8341635900,11798.1846909733,2523.7684789203,15016.6091017357,19897.5762030197,58660.0484804133
2025-11-21,17173.8447600176,20758.4581101682,11756.0635658318,2514.7582819524,14755.2659908861,19826.5391478107,58450.6241233984
2025-11-22,17157.9173278156,20739.2062222660,11745.1607128000,2512.4260352948,14687.7220216149,19808.1515437248,58396.4156240261
2025-11-23,17243.6638372881,20842.8501849227,11803.8570286218,2524.9818577013,15050.0214319377,19907.1425705218,58688.2510904059
2025-11-24,17302.8089320963,20914.3403486079,11844.3437981186,2533.6424470501,15304.8144989095,19975.4232935633,58889.5495039927
2025-11-25,17252.9442731794,20854.0676812018,11810.2097932928,2526.3407877105,15143.6113153004,19917.8564746055,58719.8367532299
2025-11-26,17419.2167833626,21055.0454462708,11924.0288143844,2550.6879957986,15683.3633565343,20109.8116528675,59285.7398535886
2025-11-27,17463.4585326494,21108.5215613822,11954.3137519826,2557.1662950369,15830.6795458197,20160.8870402638,59436.3152136353
2025-11-28,17440.5425145942,21080.8223939855,11938.6269812742,2553.8107129294,15753.8521589752,20134.4313842687,59358.3212887763
2025-11-29,17435.9632381748,21075.2873074015,11935.4923154248,2553.1401715648,15738.5542793071,20129.1447868604,59342.7358698740
2025-11-30,17412.9914287833,21047.5207036136,11919.7673537053,2549.7764199573,15661.8672876873,20102.6247219268,59264.5520610102
2025-12-01,17200.7112145696,20790.9322695180,11774.4545407075,2518.6923246805,14955.7330390002,19857.5554298594,58542.0632308603
2025-12-02,17469.7789842245,21116.1612501700,11958.6403096940,2558.0917958881,15820.9610763772,20168.1837570058,59457.8266657571
2025-12-03,17581.1496084661,21250.7777248342,12034.8771778064,2574.3997457730,16193.9738556359,20296.7568326507,59836.8729764058
2025-12-04,17512.3644244736,21167.6353428889,11987.7914490891,2564.3275625469,15959.6542256276,20217.3469997173,59602.7648316668
2025-12-05,17304.3846837859,20916.2449993077,11845.4224521582,2533.8731836538,15483.3469597587,19977.2424379073,58894.9125238061
2025-12-06,17298.1219894039,20908.6751230918,11841.1354311518,2532.9561401621,15467.1841761755,19970.0123996095,58873.5976464192
2025-12-07,17365.8377218461,20990.5248320499,11887.4890849853,2542.8717240838,15667.9874795192,20048.1875921158,59104.0659474620
2025-12-08,17379.6840072825,21007.2611855124,11896.9673243671,2544.8992293666,15709.4179369979,20064.1725928011,59151.1913312571
2025-12-09,17497.8952399927,21150.1460756845,11977.8868147524,2562.2088464402,16063.7789506653,20200.6428861914,59553.5194311590
2025-12-10,17447.4268017180,21089.1436049826,11943.3395030283,2554.8187759637,15948.7883285463,20142.3790273313,59381.7517369175
2025-12-11,17484.8494194788,21134.3772643067,11968.9565200296,2560.2985528722,16035.1071258896,20185.5819912812,59509.1184037887
2025-12-12,17316.7016744471,20931.1328557112,11853.8538387916,2535.6767549977,15645.9939609254,19991.4619269582,58936.8330023900
2025-12-13,17314.5418141562,20928.5221782538,11852.3753431356,2535.3604876370,15641.0697284149,19988.9684518390,58929.4819878801
2025-12-14,17157.3051241807,20738.4662363347,11744.7416392060,2512.3363905948,15282.6563192497,19807.4447783207,58394.3320087933
2025-12-15,17043.9058291859,20601.3976563070,11667.1160790063,2495.7313833736,14981.0509778527,19676.5296808008,58008.3811829753
2025-12-16,17137.9828485829,20715.1109158346,11731.5149038222,2509.5070385618,15229.1414728013,19785.1379589149,58328.5692699332
2025-12-17,17032.6492776210,20587.7915793109,11659.4105979345,2494.0830916446,14948.3163579329,19663.5344276476,57970.0698744921
2025-12-18,16994.3890765745,20541.5455120027,11633.2202275294,2488.4806677962,14822.3402428005,19619.3645062088,57839.8525200493
2025-12-19,17101.7591138588,20671.3263765906,11706.7185618289,2504.2028135514,15276.5499936129,19743.3190590341,58205.2829626274
2025-12-20,17112.6506758761,20684.4912815406,11714.1741955089,2505.7976600270,15315.3684066026,19755.8929458798,58242.3520410132
2025-12-21,17127.7291617619,20702.7170266779,11724.4959167674,2508.0055958614,15367.0130499961,19773.3004742976,58293.6711791080
2025-12-22,17125.8073841272,20700.3941257152,11723.1803965476,2507.7241908359,15360.4144744356,19771.0818563911,58287.1304712033
2025-12-23,17068.5048864978,20631.1311555842,11683.9549456352,2499.3334121545,15163.7242311931,19704.9283404842,58092.1032774056
2025-12-24,17077.8571611058,20642.4354851271,11690.3568862788,2500.7028614743,15195.5211496739,19715.7251795862,58123.9334409740
2025-12-25,17055.2478823496,20615.1070812361,11674.8800887446,2497.3921950629,15118.5325683122,19689.6236422410,58046.9834933795
2025-12-26,17062.6200390972,20624.0179925181,11679.9265733584,2498.4716966245,15143.5419843253,19698.1345119037,58072.0743899757
2025-12-27,17088.5153686195,20655.3183286192,11697.6527810990,2502.2635379559,15231.4969926823,19728.0296676881,58160.2083048681
2025-12-28,17092.3618847231,20659.9677093794,11700.2858483273,2502.8267815605,15244.6178797305,19732.4703216696,58173.2997977806
2025-12-29,17056.0245004682,20616.0457990892,11675.4117094792,2497.5059149010,15120.5882317256,19690.5202178038,58049.6266879798
2025-12-30,17105.5537389642,20675.9130353962,11709.3161079563,2504.7584587808,15336.9632720892,19747.6998068664,58218.1978462093
2025-12-31,17072.3892588716,20635.8262941703,11686.6139267298,2499.9021990355,15191.8414081675,19709.4126980645,58105.3236129068
2026-01-01,17119.9162049906,20693.2733093206,11719.1476899886,2506.8615481527,15398.2431877550,19764.2807180666,58267.0800339154
2026-01-02,17180.9359735247,20767.0294382892,11760.9177355249,2515.7966451230,15598.6253054246,19834.7256793746,58474.7588387794
2026-01-03,17220.1277042800,20814.4014689857,11787.7457687610,2521.5354724432,15708.3207743160,19879.9710158121,58608.1466243997
2026-01-04,17276.3300242345,20882.3346266899,11826.2181117433,2529.7651526077,15864.6135916097,19944.8544191702,58799.4293991321
2026-01-05,17456.0192039684,21099.5294576948,11949.2212859633,2556.0769575196,16268.4630553432,20152.2986232034,59410.9956995402
2026-01-06,17445.9790518483,21087.3936733019,11942.3484704590,2554.6067826084,16249.0954474335,20140.7076561346,59376.8243671500
2026-01-07,17241.2246939047,20839.9019309670,11802.1873544712,2524.6246950444,15835.9157677183,19904.3266738805,58679.9495449407
2026-01-08,17218.2153738726,20812.0899871242,11786.4367154801,2521.2554507708,15790.1278584511,19877.7633043639,58601.6380698270
2026-01-09,17186.3686998512,20773.5961112415,11764.6366160040,2516.5921567696,15710.6208294168,19840.9975516721,58493.2489467845
2026-01-10,17177.1250880069,20762.4231251142,11758.3090586086,2515.2386188888,15686.9477679499,19830.3261595256,58461.7886134111
2026-01-11,17211.6037942453,20804.0984045373,11781.9108710082,2520.2873201713,15775.1627674637,19870.1304915522,58579.1357728133
2026-01-12,17230.6762500662,20827.1517615897,11794.9665965094,2523.0800912079,15824.1364350394,19892.1489036935,58644.0482581578
2026-01-13,17508.0793869156,21162.4559102172,11984.8581994518,2563.7001064450,16537.8641587804,20212.4000896875,59588.1808451945
2026-01-14,17658.7871291990,21344.6201488477,12088.0226231963,2585.7681726443,16804.4036262180,20386.3863457654,60101.1097623813
2026-01-15,17526.3624861355,21184.5551520924,11997.3735843066,2566.3772923533,16570.9350339297,20233.5072201811,59650.4067809267
2026-01-16,17521.0330529636,21178.1133321741,11993.7254114010,2565.5969058764,16561.5996181250,20227.3545958332,59632.2682278262
2026-01-17,17481.1291355447,21129.8804635447,11966.4098628877,2559.7537933868,16491.7191949911,20181.2870674543,59496.4565379747
2026-01-18,17334.8923907284,20953.1204320051,11866.3059844759,2538.3404133143,16236.1253552562,20012.4624049245,58998.7445157846
2026-01-19,17230.7962289521,20827.2967830867,11795.0487260167,2523.0976596616,16055.4938991341,19892.2874146741,58644.4566024081
2026-01-20,16808.7635370698,20317.1752536342,11506.1534191150,2461.2996044214,15326.9397463561,19405.0670045572,57208.0820115286
2026-01-21,16891.4220910458,20417.0867268154,11562.7359274806,2473.4032589082,15504.9591579891,19500.4931062373,57489.4077214412
2026-01-22,16899.9069177698,20427.3425502832,11568.5440714172,2474.6456882287,15523.1481393213,19510.2885103274,57518.2855542458
2026-01-23,16903.1865858408,20431.3067675694,11570.7891124582,2475.1259285336,15530.1835000252,19514.0747601923,57529.4477982482
2026-01-24,16872.9009332302,20394.6997375279,11550.0575836597,2470.6912141880,15465.1995770117,19479.1111463078,57426.3715609926
2026-01-25,16666.0163815632,20144.6331764619,11408.4382797606,2440.3972033254,15022.3514397530,19240.2709378385,56722.2466934745
2026-01-26,16751.3399657743,20247.7659387178,11466.8450892821,2452.8910969781,15312.9730214109,19338.7737137883,57012.6427474316
2026-01-27,16797.3512473064,20303.3809319605,11498.3413301062,2459.6285080187,15469.4738316300,19391.8919576809,57169.2406531336
2026-01-28,16799.9565015978,20306.5299683486,11500.1247126557,2460.0099942204,15478.1384702501,19394.8996229370,57178.1075516911
2026-01-29,16498.4140733307,19942.0480510442,11293.7089680139,2415.8552735134,14672.1953497288,19046.7805591918,56151.8176685469
2026-01-30,16481.7880716455,19921.9517846377,11282.3279211145,2413.4207356439,14604.6548470064,19027.5864836724,56095.2316105760
2026-01-31,16261.9908997550,19656.2774147351,11131.8695024877,2381.2359356713,13647.9913863196,18773.8391548732,55347.1590585597
2026-02-01,16187.4488179141,19566.1765255654,11080.8429871851,2370.3207725099,13340.7026382342,18687.7832061658,55093.4574985454
2026-02-02,16263.2521520859,19657.8019221499,11132.7328713361,2381.4206202768,13647.5615342737,18775.2952218788,55351.4516899970
2026-02-03,16138.4299154221,19506.9261452222,11047.2879305466,2363.1429568992,13133.0563676427,18631.1927802698,54926.6232523681
2026-02-04,16025.4979134907,19370.4223940734,10969.9822478719,2346.6063751889,12681.6458549523,18500.8171545075,54542.2628433490
2026-02-05,15568.1677401816,18817.6359110340,10656.9246499302,2279.6397257876,10904.0048517816,17972.8471680954,52985.7544182458
2026-02-06,15954.6118405984,19284.7406148741,10921.4583913622,2336.2265597561,12233.4956313686,18418.9819266436,54301.0043913185
2026-02-07,15895.2046866722,19212.9336937418,10880.7922337499,2327.5275972098,12009.7507083459,18350.3986664921,54098.8140680157
2026-02-08,15943.8230197615,19271.6998957731,10914.0730874113,2334.6467576249,12190.1845711888,18406.5266505147,54264.2849892112
2026-02-09,15934.9441168509,19260.9677425069,10907.9951853183,2333.3466239076,12156.8398386876,18396.2763007178,54234.0659308752
2026-02-10,15874.9664023263,19188.4711704288,10866.9384601448,2324.5641144322,11932.0844167020,18327.0343504362,54029.9337230647
2026-02-11,15792.3963138957,19088.6666277775,10810.4165093650,2312.4734139150,11627.2413187653,18231.7103788047,53748.9091027696
2026-02-12,15753.5579266621,19041.7216922827,10783.8303514316,2306.7863265261,11486.7854294716,18186.8729637887,53616.7239103753
2026-02-13,15878.5027487416,19192.7456412856,10869.3592059842,2325.0819400304,11934.2804753401,18331.1169255160,54041.9695634940
2026-02-14,15923.9962965414,19247.7348367442,10900.5010409805,2331.7435395559,12102.2330293805,18383.6374658511,54196.8053792152
2026-02-15,15878.0128799700,19192.1535245804,10869.0238746418,2325.0102087688,11930.5747347180,18330.5513909771,54040.3023110040
2026-02-16,15880.8235906386,19195.5509012592,10870.9478988627,2325.4217798544,11940.9483818757,18333.7962476695,54049.8684736836
2026-02-17,15815.6419168664,19116.7641727509,10826.3288918261,2315.8772569919,11700.2121701167,18258.5465278297,53828.0247592078
2026-02-18,15765.9146391607,19056.6575614702,10792.2889289737,2308.5957143206,11519.5148495682,18201.1383101636,53658.7795809457
2026-02-19,15792.1257853886,19088.3396331667,10810.2313236730,2312.4338005487,11613.5848499339,18231.3980641127,53747.9883677620
2026-02-20,15840.8904093057,19147.2826606009,10843.6123182344,2319.5743822632,11789.7340585122,18287.6949352344,53913.9571850492
2026-02-21,15838.8004666524,19144.7564943506,10842.1816835091,2319.2683529105,11782.0937850500,18285.2821773220,53906.8441329532
2026-02-22,15823.0262483181,19125.6897999040,10831.3837104267,2316.9585412898,11724.4572121287,18267.0714527172,53853.1570920151
2026-02-23,15680.7591496938,18953.7279795594,10733.9971858526,2296.1264347048,11206.6622907266,18102.8295930908,53368.9556320034
2026-02-24,15651.2392576855,18918.0465436181,10713.7898454605,2291.8038503361,11103.0350154357,18068.7500201867,53268.4856361432
2026-02-25,15846.7202875784,19154.3293810996,10847.6030623288,2320.4280486888,11784.1927803229,18294.4253040841,53933.7989868336
2026-02-26,15822.8584520648,19125.4869803523,10831.2688483532,2316.9339709607,11697.0333449058,18266.8777384365,53852.5860029045
2026-02-27,15745.8599414574,19032.4169439496,10778.5608264848,2305.6591140517,11417.4423213952,18177.9859377819,53590.5240671839
2026-02-28,15799.4476501610,19097.1897552733,10815.2433817699,2313.5059378792,11608.3035629015,18239.8508736363,53772.9080972504
2026-03-01,15741.9687694642,19027.7135864924,10775.8971908262,2305.0893315054,11400.8670185098,18173.4937303040,53577.2805893981
2026-03-02,15890.7503247113,19207.5495944056,10877.7430759701,2326.8753470126,11930.1379495745,18345.2562779919,54083.6537914249
2026-03-03,15867.6225310579,19179.5944485170,10861.9113378750,2323.4887547005,11844.8504504867,18318.5561352646,54004.9390951804
2026-03-04,16072.2500285188,19426.9328513957,11001.9856136754,2353.4522661416,12595.1450637992,18554.7906620009,54701.3821518476
2026-03-05,15992.2765664458,19330.2669163319,10947.2411393397,2341.7417884417,12287.3068677357,18462.4643950099,54429.1950652170
2026-03-06,15864.7502690852,19176.1226732288,10859.9451797549,2323.0681706854,11806.0285709482,18315.2402199736,53995.1634446318
2026-03-07,15824.3920209184,19127.3406435972,10832.3186268493,2317.1585307509,11658.5078552861,18268.6481843288,53857.8054548023
2026-03-08,15762.5239907851,19052.5591994986,10789.9679182513,2308.0992232202,11434.6190704900,18197.2239378322,53647.2396190733
2026-03-09,15882.2327190892,19197.2541502593,10871.9124937959,2325.6281178929,11861.1709620383,18335.4230319326,54054.6643967027
2026-03-10,15953.8858242730,19283.8630606812,10920.9614092251,2336.1202495156,12124.0168217745,18418.1437688927,54298.5334182813
2026-03-11,15965.1799935387,19297.5146071385,10928.6926408548,2337.7740495875,12166.1752544923,18431.1824502258,54336.9727573905
2026-03-12,15981.3630027400,19317.0754173878,10939.7704447778,2340.1437202689,12226.7497274859,18449.8651080664,54392.0511047978
