date,PIT_ALPHA_0018_ELIGIBILITY_EXIT,PIT_ALPHA_0016_DAILY_TOP2,BTC_DYNAMIC_GROSS_1_0,FIXED_V1_GROSS_1_0
2024-07-30,15883.8779119286,7408.4534748977,16183.1181377080,45808.8696726587
2024-07-31,15461.6838516558,7216.1811165937,15801.6945519398,44528.5227377266
2024-08-01,15452.0023197543,7246.2817421976,15979.2081107471,44401.9170417944
2024-08-02,14457.3523006182,6870.8200347753,15036.4830431763,41449.6080564118
2024-08-03,14362.8511562601,6825.9086054580,14938.1963842394,41177.6591346874
2024-08-04,14073.2655073906,6688.2837598664,14637.0105510224,40347.4298849574
2024-08-05,13670.9405622663,6497.0798494981,14218.5693254495,39193.9820582360
2024-08-06,13809.5523313268,6562.9547413949,14362.7335867697,39591.3758706715
2024-08-07,13749.3425303098,6534.3401860797,14300.1119093560,39418.7570336542
2024-08-08,14198.8433302819,6747.9643018843,14767.6187540488,40707.4559500914
2024-08-09,14111.8942445028,6706.6419692639,14677.1866730736,40458.1767660818
2024-08-10,14120.6121664641,6710.7851395781,14686.2538164216,40483.1706628352
2024-08-11,13895.4079768606,6603.7574193103,14452.0284266121,39837.5202098502
2024-08-12,13961.3554863856,6635.0988060502,14520.6176529167,40026.5888034364
2024-08-13,14089.6081956223,6696.0505810235,14654.0078925387,40394.2836494382
2024-08-14,14015.5913978951,6660.8742855194,14189.4449726509,39574.8162970575
2024-08-15,13892.4639131490,6602.3582604940,14064.7901778709,39225.6922815260
2024-08-16,14033.1096251072,6669.1997785973,14207.1805011768,39622.8086931632
2024-08-17,14097.3938732300,6699.7507045717,14272.2621502811,39804.3167504221
2024-08-18,13987.1886582065,6647.3759554769,14160.6899169103,39493.1497839748
2024-08-19,14092.9309841855,6697.6297278657,14267.7439022301,39791.7156802704
2024-08-20,14048.9429276434,6676.7245154938,14223.2102047187,39667.5143880614
2024-08-21,14271.7224118613,6782.5999006731,14448.7531120854,40296.5374000483
2024-08-22,14145.4885409144,6722.6075734797,14260.3565424163,40480.5247339286
2024-08-23,14795.9814066058,7031.7526590483,15125.1539422438,42500.0132170552
2024-08-24,14714.9464559375,6993.2410041484,15153.4427892907,42862.9484290586
2024-08-25,14919.6438982564,7090.5229447490,15168.3205923756,42590.6450908152
2024-08-26,14341.7564618933,6815.8834054304,14840.9569620263,41577.3108469552
2024-08-27,13860.6464195139,6505.2828472884,14033.4127685456,39068.9695107630
2024-08-28,13768.5415036104,6528.1420968919,13943.6357729498,38788.0952931127
2024-08-29,13821.2777615355,6554.5228069690,14020.1883171291,38699.7327417678
2024-08-30,14154.5828727683,6495.8689113794,13964.6782158270,38570.1576328236
2024-08-31,14043.6743486600,6443.0328166887,13929.2492515035,38438.3537593658
2024-09-01,13621.7379482958,6250.4153526152,13534.3036907416,37154.0814278956
2024-09-02,13820.6072047446,6341.6676919561,13731.8964591348,37696.5088755275
2024-09-03,13224.5931701875,6068.1831126674,13346.3571726998,36890.1070867245
2024-09-04,13533.3250793303,6209.8465826353,13458.5299684448,36650.4154059049
2024-09-05,13224.8289346750,6068.2912946027,13042.7544445097,35896.5645040039
2024-09-06,12969.7067128394,5951.2269480261,12791.1446498442,35204.0783223099
2024-09-07,12987.6013459098,5959.4380066808,12808.7929163106,35252.6502814227
2024-09-08,13069.8639564083,5997.1846940387,12889.9229660070,35475.9382436801
2024-09-09,13322.1138772443,6112.9310682440,13138.7000044369,36160.6280494346
2024-09-10,13541.5191404329,6213.6064762341,13272.1495494661,36368.6545892028
2024-09-11,13495.4384299671,6192.4620685786,13203.5297887186,36374.2353115812
2024-09-12,13473.8630746603,6182.5620886671,13386.4421292568,37111.1405249910
2024-09-13,13756.9825551174,6312.4731436287,13668.0294493904,37890.9381796345
2024-09-14,13696.9542501121,6284.9287993886,13608.3892893972,37725.6018651576
2024-09-15,13594.1881618825,6237.7739695103,13506.2876901045,37442.5526223119
2024-09-16,13483.8599817498,6187.1492288535,13396.6728956457,37138.6750651418
2024-09-17,13738.1413243035,6303.8277329778,13649.3100466001,37839.0436664926
2024-09-18,13910.3228480370,6382.8342476727,13820.3782388874,38313.2842527058
2024-09-19,14279.6742080705,6552.3133126807,14082.9258716664,38928.5537011460
2024-09-20,14371.8389889544,6594.6036697258,14139.5412651219,39075.4599629939
2024-09-21,14407.0404056722,6636.6433720721,14172.6321639049,39794.1886996941
2024-09-22,14591.0398707417,6722.4386023467,14224.0437556858,39869.7463371233
2024-09-23,14620.0029049958,6843.5805747662,14170.6253667844,40329.9089525131
2024-09-24,15062.4846375549,6882.2282886924,14377.0570023465,40670.3647224531
2024-09-25,14713.7081172868,6760.3869043073,14128.5698793041,39698.0038392787
2024-09-26,14942.3917040241,6899.2033151577,14580.9337189437,40634.2650180037
2024-09-27,15124.1042791216,6978.6586571555,14714.2637983072,41177.8036751345
2024-09-28,15131.5682012855,6970.9990514810,14733.9626262285,41011.9645470304
2024-09-29,15182.9033116014,6967.9889307377,14676.6917237916,40744.6302878696
2024-09-30,14727.0698930157,6785.2640993120,14167.8511990817,39073.7503033491
2024-10-01,14273.3800964978,6594.5848885597,13603.6637914706,37603.6706192472
2024-10-02,14498.9630531120,6638.5005881145,13568.6511103840,37263.4055653384
2024-10-03,14451.6233798317,6618.0423232744,13591.7908011494,37364.8553769706
2024-10-04,14666.1313388127,6710.3741835512,13890.0787089196,38134.9321413797
2024-10-05,14552.2424879938,6649.5981073843,13883.8144592683,38390.7296577960
2024-10-06,14888.2675054320,6802.6493086119,14054.2714039758,38875.2904967361
2024-10-07,15114.4465233797,6905.9935385233,13920.9525107723,38486.4057296940
2024-10-08,15168.3881257308,6944.5119040768,13906.7438502240,39029.4315728585
2024-10-09,14745.2872826403,6846.9310318892,13565.6845407277,38211.4810523074
2024-10-10,14699.5399681321,6825.8272563497,13524.3212074106,38092.9297750065
2024-10-11,14998.0287852483,6964.4324853571,13798.9460356876,38866.4446995335
2024-10-12,15179.2430176622,7048.5804960793,13942.8607191611,39164.3450913963
2024-10-13,15126.5965350179,7028.6949610087,13868.6972938877,38999.2882932813
2024-10-14,15546.0412650324,7176.9023140029,14577.6771389973,40915.3822946788
2024-10-15,15631.6442537783,7169.9317373819,14796.0974707475,41165.6985081316
2024-10-16,15762.5764512128,7215.2980148310,14916.5126669223,41423.6555553262
2024-10-17,15691.5541167976,7181.5405584401,14872.7844819374,41076.8382363097
2024-10-18,15870.7393750194,7263.5481269585,15094.7497460021,41601.5947484949
2024-10-19,15949.3956154602,7317.9447746909,15083.7200872762,41550.3958723016
2024-10-20,16064.5545867147,7369.2646749816,15227.9858174800,42717.7405613803
2024-10-21,15741.1698448045,7285.3692209301,14863.0166161697,42048.8944901269
2024-10-22,15505.8108796676,7253.2970997007,14873.7153851339,42243.6920983953
2024-10-23,15489.7592365247,7251.3731816187,14706.6491444117,42417.3119974510
2024-10-24,15665.4280340167,7426.6151634849,15044.0750819516,43690.9414650061
2024-10-25,14852.6294547312,7072.6526277144,14713.1963498315,41882.2328250695
2024-10-26,15149.2110747465,7219.4730312036,14800.2049156571,42660.3167632881
2024-10-27,15394.2799100106,7287.8566073690,15005.1227391950,43505.0312941810
2024-10-28,16166.7395904026,7302.7633087034,15433.1860002813,44319.1406188897
2024-10-29,17439.0127632849,7604.9204160927,16045.1577909643,45338.2806866634
2024-10-30,17187.0389561534,7457.7068537888,15958.7558563686,44641.3312417019
2024-10-31,16546.5439711589,7365.7959148645,15505.9376292377,43219.1740507334
2024-11-01,16407.1778877497,7388.7154246018,15330.3454623204,42642.6778938978
2024-11-02,16270.1241331136,7495.1555125637,15303.5941280465,42614.4578354270
2024-11-03,16015.7160007527,7227.3316959387,15171.5139648031,41963.8215566333
2024-11-04,15964.7186141987,7124.6703133682,14967.2490970618,41090.0692598744
2024-11-05,16775.4415941263,7144.1765270617,15302.9919086800,42678.6651623295
2024-11-06,18801.7095774842,8336.2283584074,16670.6651788358,47143.4188592783
2024-11-07,18769.0263794226,8421.1816134880,16733.7327674309,48465.5641804271
2024-11-08,19054.2346826565,8591.4670767457,16877.5352519682,49105.7671615807
2024-11-09,20319.5918973111,8785.9185083164,16914.5243154716,49164.4918978811
2024-11-10,22870.2740041534,9712.3127777880,17729.0756420426,51600.2219285189
2024-11-11,26070.5993689483,11007.8464695499,19555.1415288493,55738.7610871386
2024-11-12,26416.9350361593,11145.3679225003,19401.6130912474,54203.8368262565
2024-11-13,27304.8780756672,11518.5775054031,19936.1522658107,55670.1197134779
2024-11-14,26283.0114747726,11094.3101613768,19263.4291148651,53791.5938150077
2024-11-15,27679.9256861198,11685.4661012063,20081.0533043571,56074.7443398819
2024-11-16,27553.6572184707,11637.7968011958,19982.8562527199,55800.5368826320
2024-11-17,27537.1734837865,11589.7261289070,19821.6180836685,55350.2921185576
2024-11-18,27540.4839733012,11615.9537337070,19955.7585871619,55780.2819487541
2024-11-19,28213.1425454995,11709.9238584715,20363.1302084784,56098.3928749219
