event_id,event_class,terminal_label,anchor_date,profile,bucket,state,first_occurrence_date,offset_days
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,immediate_after,LATE_BULL_ROTATION,2025-05-23,1
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,immediate_after,EXHAUSTION_WATCH,2025-05-30,8
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,medium_after,LATE_BULL_ROTATION,2025-06-28,37
P5E-2025-JUNE-NEW-HIGH,TEMPORARY_NEW_HIGH_PHASE,False,2025-05-22,CONSERVATIVE,medium_after,EXHAUSTION_WATCH,2025-06-20,29
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,early_warning,LATE_BULL_ROTATION,2025-07-16,-28
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,early_warning,EXHAUSTION_WATCH,2025-07-24,-20
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,target_lead,LATE_BULL_ROTATION,2025-08-04,-9
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,target_lead,EXHAUSTION_WATCH,2025-07-30,-14
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,near_event,EXHAUSTION_WATCH,2025-08-07,-6
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,immediate_after,NORMAL_BULL,2025-09-05,23
P5E-2025-AUG-NEW-HIGH,SECOND_WIND_NEW_HIGH_PHASE,False,2025-08-13,EARLY,immediate_after,BTC_LEADERSHIP_MATURING,2025-08-28,15
