date,comp_20,weighted_20,comp_60,weighted_60,comp_120,weighted_120,comp_240,weighted_240,aggregate_from_components,short_weighted,long_weighted,long_minus_short,mask20,mask20_60,existing_btc_trend,btc_drawdown_252,btc_fwd_1d,btc_fwd_5d,btc_fwd_10d
2022-07-19,0.7771507041196062,0.11657260561794092,-0.5981093673310355,-0.14952734183275887,-0.8743257590532909,-0.26229772771598725,-0.9237550231528576,-0.2771265069458573,-0.5723789708766625,-0.03295473621481795,-0.5394242346618445,-0.5064694984470266,False,False,-0.5723789708766625,-0.642903824991491,-0.007407907637940858,-0.03491700937998732,0.016118994965939493
2022-07-20,0.7819635904833988,0.11729453857250982,-0.6290048678127417,-0.15725121695318542,-0.8964264621324203,-0.2689279386397261,-0.9150671176050326,-0.27452013528150976,-0.5834047523019115,-0.0399566783806756,-0.5434480739212358,-0.5034913955405602,False,False,-0.5834047523019115,-0.645549160473816,-0.003062010997575748,-0.08234833120185325,0.018094327679528677
2022-07-21,0.866208958803496,0.1299313438205244,-0.6870463033802606,-0.17176157584506516,-0.9036652766236651,-0.2710995829870995,-0.9224229150648505,-0.27672687451945516,-0.5896566895310955,-0.04183023202454075,-0.5478264575065547,-0.505996225482014,False,False,-0.5896566895310955,-0.6466344928425451,-0.020186427288303888,-0.08195855338091129,0.006095751632998914
2022-07-22,0.8202944288279672,0.12304416432419507,-0.655679234562364,-0.163919808640591,-0.9226316612299403,-0.2767894983689821,-0.9257655845297571,-0.2777296753589271,-0.5953948180443052,-0.040875644316395926,-0.5545191737279092,-0.5136435294115133,False,False,-0.5953948180443052,-0.6537676799589738,-0.010304683790885893,0.01179731124279959,0.025707929043329747
2022-07-23,0.7829714164382684,0.11744571246574026,-0.7056417941372218,-0.17641044853430546,-0.9288485852337378,-0.27865457557012135,-0.935995066542918,-0.28079851996287536,-0.6184178316015618,-0.0589647360685652,-0.5594530955329967,-0.5004883594644315,False,False,-0.6184178316015618,-0.6573354945351814,0.00572845748554518,0.061995263477420126,0.02390621026080275
2022-07-24,0.6644967453243642,0.09967451179865462,-0.6900108643880714,-0.17250271609701784,-0.9284125114186571,-0.2785237534255971,-0.9137309478928886,-0.27411928436786653,-0.6254712420918269,-0.07282820429836322,-0.5526430377934637,-0.47981483349510046,False,False,-0.6254712420918269,-0.6450112047874172,-0.056191230345159826,0.05288250320642285,0.010571008977983576
2022-07-25,0.34810473128361075,0.05221570969254161,-0.7531656148895909,-0.18829140372239772,-0.9573655408510856,-0.2872096622553257,-0.9327703824587907,-0.2798311147376372,-0.703116471022819,-0.13607569402985611,-0.5670407769929628,-0.43096508296310676,False,False,-0.703116471022819,-0.6468481910724142,-0.0026385558563929434,0.10945619377877036,0.061568493118544954
2022-07-26,0.21693843374327956,0.032540765061491936,-0.7296108600998916,-0.1824027150249729,-0.959204884257072,-0.2877614652771216,-0.9438491729898949,-0.2831547518969685,-0.720778167137571,-0.14986194996348096,-0.57091621717409,-0.42105426721060907,False,False,-0.720778167137571,-0.6477800018460559,0.07987797505207106,0.09591539177037345,0.09681401781349708
2022-07-27,0.35447194285883243,0.053170791428824866,-0.610831939517715,-0.15270798487942874,-0.9391262734267616,-0.28173788202802846,-0.9265955292142101,-0.27797865876426303,-0.6592537342428955,-0.09953719345060388,-0.5597165407922915,-0.46017934734168764,False,False,-0.6592537342428955,-0.6155852086278594,0.038796729760875115,0.013748423370925522,7.668026724805266e-05
2022-07-28,0.5386473022247363,0.08079709533371045,-0.5623105841580017,-0.14057764603950043,-0.9235250047934341,-0.2770575014380302,-0.9116118030906715,-0.27348354092720145,-0.6103215930710216,-0.059780550705789984,-0.5505410423652317,-0.49076049165944174,False,False,-0.6103215930710216,-0.6006711718509112,-0.0029014890367921042,-0.035865558469533765,-0.028039339124847573
2022-07-29,0.5262878160821729,0.07894317241232593,-0.7128207757728253,-0.17820519394320633,-0.9126239015413634,-0.273787170462409,-0.9136992903570803,-0.2741097871071241,-0.6471589791004135,-0.0992620215308804,-0.5478969575695332,-0.4486349360386528,False,False,-0.6471589791004135,-0.6018298200678609,-0.005478311162521732,-0.04018633997581367,0.001524790998475245
2022-07-30,0.654505733242625,0.09817585998639373,-0.7242834364540647,-0.18107085911351617,-0.9214215784153467,-0.276426473524604,-0.9116977787037436,-0.27350933361112306,-0.6328308062628495,-0.08289499912712243,-0.549935807135727,-0.46704080800860454,False,False,-0.6328308062628495,-0.5989931201234185,-0.014811252643960215,-0.04316321899751763,-0.02087507311731629
2022-07-31,0.7660222576401359,0.11490333864602037,-0.650279981036305,-0.16256999525907626,-0.9230349478044563,-0.27691048434133686,-0.9008408111172981,-0.27025224333518943,-0.5948293842895822,-0.047666656613055886,-0.5471627276765263,-0.4994960710634704,False,False,-0.5948293842895822,-0.6049325343332368,-0.0010865776110919878,0.0008199775729693659,0.02836564302555411
2022-08-01,0.8513109447285557,0.12769664170928335,-0.6908387549844229,-0.17270968874610573,-0.9280353708941318,-0.2784106112682395,-0.8716278190891931,-0.2614883457267579,-0.5849120040318199,-0.04501304703682238,-0.5398989569949975,-0.49488590995817505,False,False,-0.5849120040318199,-0.6053618057963012,-0.012043144213879864,-0.013486327365339723,0.028639320681055347
2022-08-02,0.7114051491987503,0.10671077237981254,-0.66977307191238,-0.167443267978095,-0.9331219809742364,-0.2799365942922709,-0.8787732990632358,-0.2636319897189707,-0.6043010796095241,-0.06073249559828246,-0.5435685840112416,-0.48283608841295916,False,False,-0.6043010796095241,-0.6101144904814013,-0.007369999464933441,0.008117352733777228,0.06159313270218658
2022-08-03,0.614855260430092,0.09222828906451379,-0.6918584977726495,-0.17296462444316238,-0.9281774482784115,-0.27845323448352344,-0.8901062240352666,-0.26703186721058,-0.626221437072752,-0.08073633537864859,-0.5454851016941034,-0.46474876631545475,False,False,-0.626221437072752,-0.6129879464779387,-0.008562837748708585,0.04345753005144548,0.07112734169881563
2022-08-04,0.5180819508958017,0.07771229263437025,-0.7087550993127422,-0.17718877482818554,-0.9138159550944848,-0.2741447865283454,-0.8943206195381092,-0.2682961858614327,-0.6419174545835934,-0.09947648219381529,-0.5424409723897781,-0.4429644901959628,False,False,-0.6419174545835934,-0.6084380692758703,0.030475207068211052,0.02329357140394417,0.07436067220145182
2022-08-05,0.5739503867949964,0.08609255801924946,-0.7385088031025651,-0.18462720077564126,-0.9030549507162224,-0.2709164852148667,-0.8815366287445723,-0.2644609886233717,-0.6339121165946302,-0.0985346427563918,-0.5353774738382384,-0.4368428310818466,False,False,-0.6339121165946302,-0.5965051383570239,-0.01536562913674333,0.027523097130199403,0.03356150927273971
2022-08-06,0.5912588967013265,0.08868883450519897,-0.7490485200103227,-0.18726213000258068,-0.8977971777394338,-0.2693391533218301,-0.8642482765261114,-0.2592744829578334,-0.6271869317770452,-0.09857329549738171,-0.5286136362796635,-0.4300403407822818,False,False,-0.6271869317770452,-0.6027050907596114,0.009592140178206865,0.04270153492540141,0.03923158322590936
2022-08-07,0.254789658237647,0.038218448735647045,-0.6892609428881676,-0.1723152357220419,-0.8989013564877065,-0.26967040694631195,-0.8557016866851543,-0.2567105060055463,-0.6604776999382531,-0.13409678698639488,-0.5263809129518582,-0.3922841259654633,False,False,-0.6604776999382531,-0.5988941822980896,0.027427259142527527,0.05304519342256686,0.007261032544977564
2022-08-08,0.1442322940741936,0.02163484411112904,-0.6329263370956209,-0.1582315842739052,-0.8774104176366351,-0.2632231252909905,-0.8656786806598611,-0.2597036041979583,-0.6595234696517249,-0.13659674016277618,-0.5229267294889488,-0.38632998932617263,False,False,-0.6595234696517249,-0.5836252998431206,-0.027721545569088568,0.02651742965140702,-0.025989080218395633
2022-08-09,-0.025544812378171605,-0.0038317218567257404,-0.6215934907412237,-0.15539837268530593,-0.8588777517642343,-0.2576633255292703,-0.8830689902538429,-0.26492069707615284,-0.6818141171474548,-0.15923009454203166,-0.5225840226054231,-0.3633539280633915,False,False,-0.6818141171474548,-0.5951678500673352,0.034734416273037194,0.04990464342255607,-0.10002440610022922
2022-08-10,0.2591270443396153,0.03886905665094229,-0.49461710559096683,-0.12365427639774171,-0.8441875186845775,-0.25325625560537324,-0.8364076798464123,-0.2509223039539237,-0.5889637793060963,-0.08478521974679942,-0.5041785595592969,-0.4193933398124975,False,False,-0.5889637793060963,-0.5758869369412436,-0.0008207380380352847,0.005876668037346544,-0.11747408058345044
2022-08-11,0.40066884731654867,0.060100327097482295,-0.326497243959624,-0.081624310989906,-0.8628850544381091,-0.25886551633143273,-0.8554242946427352,-0.25662728839282056,-0.537016788616677,-0.0215239838924237,-0.5154928047242533,-0.4939688208318296,False,False,-0.537016788616677,-0.5534716204253463,0.019607351597429545,-0.0033278475031115473,-0.10105876941087699
2022-08-12,0.5775093922329385,0.08662640883494077,0.3049293848294522,0.07623234620736305,-0.8294869942316347,-0.24884609826949042,-0.8509592977148416,-0.25528778931445245,-0.34127513254163905,0.16285875504230382,-0.5041338875839428,-0.6669926426262467,False,False,-0.34127513254163905,-0.5199793228834428,0.0015448489735974125,-0.043477868911574014,-0.12309004215757613
2022-08-13,0.5550961992366942,0.08326442988550413,0.3647333170312669,0.09118332925781672,-0.8397890061069389,-0.25193670183208167,-0.8371185859154295,-0.25113557577462886,-0.3286245184633897,0.17444775914332084,-0.5030722776067105,-0.6775200367500314,False,False,-0.3286245184633897,-0.5192377634330937,-0.005570061919580649,-0.05115013964023307,-0.11915284652503266
2022-08-14,0.8342425145022179,0.12513637717533269,0.27678132637906694,0.06919533159476673,-0.8407123016971094,-0.25221369050913284,-0.822696561943404,-0.2468089685830212,-0.3046909503220546,0.19433170877009942,-0.49902265909215404,-0.6933543678622535,False,False,-0.3046909503220546,-0.5219156388593674,-0.008657392397688812,-0.14280253969925838,-0.120844723195492
2022-08-15,0.8141720511388626,0.12212580767082938,0.6063081007438009,0.15157702518595023,-0.8345430945467049,-0.25036292836401147,-0.8363768828249027,-0.25091306484747083,-0.2275731603547027,0.2737028328567796,-0.5012759932114823,-0.774978826068262,False,False,-0.2275731603547027,-0.5260546027729602,-0.009963967358959214,-0.1226300922770952,-0.10524170755373974
2022-08-16,0.4374234404201134,0.065613516063017,0.5688738545725625,0.1422184636431406,-0.8612623372820453,-0.2583787011846136,-0.8399902658804911,-0.2519970797641473,-0.30254380124260327,0.20783197970615763,-0.5103757809487609,-0.7182077606549185,False,False,-0.30254380124260327,-0.5307769792408594,-0.021466593222143726,-0.09805724145389971,-0.15148729351063994
2022-08-17,-0.27183307447245453,-0.04077496117086818,0.7274472308724809,0.18186180771812022,-0.8836268480186102,-0.2650880544055831,-0.8535387109378053,-0.2560616132813416,-0.3800628211396726,0.14108684654725204,-0.5211496676869247,-0.6622365142341767,False,False,-0.3800628211396726,-0.5408495989579614,-0.006488549291297496,-0.0832308742876775,-0.14158883349198426
2022-08-18,-0.3144489408077136,-0.04716734112115704,0.514630216880648,0.128657554220162,-0.885339045039686,-0.26560171351190576,-0.8764571562626344,-0.26293714687879033,-0.44704864729169114,0.08149021309900498,-0.5285388603906961,-0.610029073489701,False,False,-0.44704864729169114,-0.5438288189672418,-0.10162518541515753,-0.07166856393804555,-0.1567659284556211
2022-08-19,-0.7480129810803776,-0.11220194716205664,0.05302169201021845,0.013255423002554613,-0.9156298893720116,-0.2746889668116035,-0.9082399170544186,-0.2724719751163256,-0.6461074660874311,-0.09894652415950203,-0.5471609419279291,-0.4482144177684271,False,False,-0.6461074660874311,-0.5901872998207471,0.014671895841442906,0.025615820765570785,-0.026334344322055947
2022-08-20,-0.6263910792278867,-0.093958661884183,0.08362834720860449,0.02090708680215112,-0.9016569879058457,-0.2704970963717537,-0.9182364007766843,-0.2754709202330053,-0.6190195916867909,-0.07305157508203189,-0.5459680166047589,-0.47291644152272705,False,False,-0.6190195916867909,-0.5841745705692167,0.017764368802941632,0.019818761243458605,-0.06283848634370648
2022-08-21,-0.5265680548040638,-0.07898520822060956,0.30341078339083716,0.07585269584770929,-0.8899573604843217,-0.26698720814529653,-0.9128297815710877,-0.2738489344713263,-0.5439686549895231,-0.00313251237290027,-0.5408361426166228,-0.5377036302437226,False,False,-0.5439686549895231,-0.5767876942831667,-0.0053812092708502846,-0.059238850304499935,-0.06811752025622331
2022-08-22,-0.49010944828518016,-0.07351641724277702,0.059499867098753365,0.014874966774688341,-0.8926860953536189,-0.26780582860608565,-0.9119619043961081,-0.2735885713188324,-0.6000358503930068,-0.05864145046808868,-0.541394399924918,-0.48275294945682934,False,False,-0.6000358503930068,-0.579065088266228,0.006041636779357429,-0.06365611315603925,-0.05927009700544361
2022-08-23,-0.409316443909225,-0.061397466586383745,0.0594957184504835,0.014873929612620875,-0.9017096091633383,-0.2705128827490015,-0.9123982273248378,-0.2737194681974513,-0.5907558879202157,-0.046523536973762866,-0.5442323509464528,-0.49770881397268996,False,False,-0.5907558879202157,-0.5765219524217817,-0.0074801013696795815,-0.09166700729059052,-0.07326170321871017
2022-08-24,-0.40261993995704104,-0.060392990993556155,-0.025122844260419375,-0.006280711065104844,-0.8790390864293386,-0.26371172592880154,-0.9141965674653153,-0.27425897023959456,-0.6046443982270571,-0.066673702058661,-0.5379706961683961,-0.47129699410973513,False,False,-0.6046443982270571,-0.5796896111455008,0.008936694359062525,-0.05065265573696853,-0.07189134447269008
2022-08-25,-0.5385325813568006,-0.08077988720352008,0.10698659699744668,0.02674664924936167,-0.8902549544439787,-0.2670764863331936,-0.8915072687430368,-0.26745218062291104,-0.5885619049102631,-0.05403323795415842,-0.5345286669561047,-0.48049542900194625,False,False,-0.5885619049102631,-0.5759334256643693,-0.061133983702428396,-0.08105091877931492,-0.07230099299412229
2022-08-26,-0.7079502804496896,-0.10619254206745343,-0.10331414911010249,-0.025828537277525623,-0.9201474758923379,-0.27604424276770134,-0.9040512262291923,-0.27121536786875766,-0.6792806899814381,-0.13202107934497906,-0.547259610636459,-0.4152385312914799,False,False,-0.6792806899814381,-0.6018583047085484,-0.010051356031431258,-0.009437751500045666,-0.021945995884600777
2022-08-27,-0.7730388854115505,-0.11595583281173258,-0.05135101719306891,-0.012837754298267227,-0.9133209867945614,-0.2739962960383684,-0.911783103341795,-0.2735349310025385,-0.6763248141509066,-0.1287935871099998,-0.547531227040907,-0.4187376399309072,False,False,-0.6763248141509066,-0.6058601686388805,-0.024054277957439862,0.004684193715814189,-0.06223250289455817
2022-08-28,-0.8916598886011731,-0.13374898329017595,-0.12044225150883374,-0.030110562877208435,-0.9129639123199779,-0.27388917369599336,-0.9132050930799832,-0.273961527923995,-0.7117102477873727,-0.16385954616738438,-0.5478507016199883,-0.38399115545260387,False,False,-0.7117102477873727,-0.6153409176965393,0.03733557787253883,0.020262727677633263,-0.013437064862717119
2022-08-29,-0.7254395363994306,-0.10881593045991458,0.07132770435926628,0.01783192608981657,-0.906259418449041,-0.2718778255347123,-0.911675802594946,-0.2735027407784838,-0.6363645706832941,-0.09098400437009802,-0.5453805663131961,-0.4543965619430981,False,False,-0.6363645706832941,-0.6009794485748191,-0.02336962978408963,-0.022371884078117854,-0.047617709591915025
2022-08-30,-0.8800915487119572,-0.13201373230679356,0.11394717753080504,0.02848679438270126,-0.9160782991542534,-0.274823489746276,-0.9158092509104081,-0.2747427752731224,-0.6530932029434907,-0.1035269379240923,-0.5495662650193984,-0.44603932709530614,False,False,-0.6530932029434907,-0.6103044111378688,0.012031298740236895,0.009521665524241829,0.078158518771269
2022-08-31,-0.8538978690864764,-0.12808468036297144,0.16880744201307454,0.042201860503268636,-0.9026928454813029,-0.27080785364439086,-0.9066987686046541,-0.2720096305813962,-0.6287003040854899,-0.08588281985970281,-0.5428174842257871,-0.4569346643660843,False,False,-0.6287003040854899,-0.6056158670905161,0.004061841334821459,-0.012627418825517434,0.07971662871159224
2022-09-01,-0.8864998357921847,-0.1329749753688277,0.1720049519061726,0.04300123797654315,-0.9231588249464158,-0.2769476474839247,-0.9010101992910958,-0.2703030597873287,-0.637224444663538,-0.08997373739228456,-0.5472507072712534,-0.4572769698789688,False,False,-0.637224444663538,-0.6038673750491932,-0.00892135990136822,-0.06660470725918533,0.08421694203997121
2022-09-02,-0.9028591923126603,-0.13542887884689905,-0.0606071441739746,-0.01515178604349365,-0.8977829205388419,-0.2693348761616526,-0.8860997906083564,-0.2658299371825069,-0.6857454782345522,-0.1505806648903927,-0.5351648133441596,-0.38458414845376687,False,False,-0.6857454782345522,-0.6070572632583162,-0.006012472020152426,-0.0330305044241489,0.12248883061529114
2022-09-03,-0.903490252947135,-0.13552353794207025,-0.07344893569720025,-0.018362233924300062,-0.8936520320513814,-0.2680956096154144,-0.885139860959145,-0.26554195828774346,-0.6875233397695282,-0.1538857718663703,-0.5336375679031579,-0.37975179603678755,False,False,-0.6875233397695282,-0.6094198204684976,0.00849136996455191,-0.02582354691179367,0.017228303894230912
2022-09-04,-0.8746710824163909,-0.13120066236245864,-0.11882647648603195,-0.029706619121507988,-0.8815147553575116,-0.26445442660725343,-0.8670814974260731,-0.2601244492278219,-0.685486157319042,-0.16090728148396663,-0.5245788758350753,-0.36367159435110874,False,False,-0.685486157319042,-0.6055279692253317,-0.010172847407288854,0.0679894801577976,0.01132033019504708
2022-09-05,-0.8750276593297208,-0.1312541488994581,-0.36999713282698926,-0.09249928320674732,-0.8649534459424193,-0.2594860337827258,-0.8727584356985253,-0.26182753070955755,-0.7450669965984887,-0.2237534321062054,-0.5213135644922833,-0.29756013238607787,False,False,-0.7450669965984887,-0.5851688873103233,-0.05082780888262972,0.09352502722656753,-0.004796725133910162
2022-09-06,-0.906651646964863,-0.13599774704472944,-0.5349198364908736,-0.1337299591227184,-0.8280766751533772,-0.24842300254601316,-0.8939464271827562,-0.26818392815482683,-0.7863346368682879,-0.26972770616744784,-0.51660693070084,-0.24687922453339212,False,False,-0.7863346368682879,-0.6062538438246828,0.026727711340930327,0.16158389748922453,0.053893407398695414
2022-09-07,-0.845167069280615,-0.12677506039209224,-0.44592796170892446,-0.11148199042723111,-0.8318760619248463,-0.24956281857745388,-0.8831701995886826,-0.2649510598766048,-0.752770929273382,-0.23825705081932336,-0.5145138784540586,-0.27625682763473525,False,False,-0.752770929273382,-0.595729910220828,0.0013958546279344564,0.16083168678121007,0.042543244022134497
2022-09-08,-0.6075714978565366,-0.0911357246784805,-0.3190067329365422,-0.07975168323413555,-0.7788763058473798,-0.23366289175421392,-0.8911307381339498,-0.26733922144018496,-0.6718895211070149,-0.17088740791261603,-0.5010021131943989,-0.3301147052817829,False,False,-0.6718895211070149,-0.5951656079450742,0.10560891770450676,0.044193072691859125,0.004990225038910889
2022-09-09,0.06947903094766979,0.010421854642150468,0.26441752981879607,0.06610438245469902,-0.6379411846155414,-0.19138235538466242,-0.8552585790023804,-0.2565775737007141,-0.37143369198852705,0.07652623709684948,-0.4479599290853765,-0.524486166182226,False,False,-0.37143369198852705,-0.5524114859505915,0.013493844366906371,-0.05306152449589452,-0.085350215893083
2022-09-10,0.04143375262736545,0.0062150628941048175,0.4282605999090732,0.1070651499772683,-0.6310421911874645,-0.18931265735623934,-0.832951017112447,-0.24988530513373408,-0.3259177496186003,0.11328021287137312,-0.43919796248997345,-0.5524781753613466,False,False,-0.3259177496186003,-0.5436190307537926,0.008246821696259232,-0.08991266766874495,-0.12810866791633913
2022-09-11,0.13234702410508087,0.01985205361576213,0.3012253625237595,0.07530634063093987,-0.65898497551164,-0.197695492653492,-0.8348710615550408,-0.2504613184665122,-0.35299841687330225,0.095158394246702,-0.4481568111200042,-0.5433152053667062,False,False,-0.35299841687330225,-0.5398553382748531,0.02606282989727804,-0.0927100404226534,-0.15419114146920743
2022-09-12,0.2565055991481452,0.03847583987222178,0.33130661028768604,0.08282665257192151,-0.6804770590392691,-0.20414311771178073,-0.8203699656407673,-0.24611098969223016,-0.3289516149598676,0.12130249244414329,-0.4502541074040109,-0.5715565998481542,False,False,-0.3289516149598676,-0.52786266622817,-0.0992228879242214,-0.10189973628913362,-0.1336910501729347
2022-09-13,-0.3023619363240355,-0.045354290448605325,-0.11979964631528218,-0.029949911578820546,-0.7383529738656276,-0.22150589215968827,-0.86706345349888,-0.260119036049664,-0.5569291302367781,-0.07530420202742587,-0.4816249282093523,-0.40632072618192644,False,False,-0.5569291302367781,-0.5747094959818531,0.0026341396193136912,-0.037543677197442005,-0.04380285690633834
2022-09-14,-0.333454206370767,-0.050018130955615046,-0.17448367999029085,-0.04362091999757271,-0.7562908751611612,-0.22688726254834835,-0.8568890426320676,-0.25706671278962023,-0.5775930262911564,-0.09363905095318775,-0.4839539753379686,-0.3903149243847808,False,False,-0.5775930262911564,-0.573589221415501,-0.02594737354715615,-0.034097982321395715,-0.06457847074487144
2022-09-15,-0.15320856155851875,-0.02298128423377781,-0.2007849639366581,-0.050196240984164524,-0.724260759401245,-0.2172782278203735,-0.8698670255895551,-0.2609601076768665,-0.5514158607151823,-0.07317752521794234,-0.47823833549724004,-0.4050608102792977,False,False,-0.5514158607151823,-0.5846534611719666,0.005147732094602064,-0.041969598840313815,-0.045401758613898724
2022-09-16,-0.0672267402451817,-0.010084011036777255,-0.4541097276412242,-0.11352743191030605,-0.7804481354869274,-0.2341344406460782,-0.860461343954389,-0.2581384031863167,-0.6158842867794783,-0.1236114429470833,-0.4922728438323949,-0.3686614008853116,False,False,-0.6158842867794783,-0.5825153684636597,0.015670115586796207,-0.06776345356581981,-0.029059803164119047
2022-09-17,0.16072282737793872,0.02410842410669081,-0.5384430232373419,-0.13461075580933549,-0.7250769540200757,-0.2175230862060227,-0.8416446603443402,-0.252493398103302,-0.5805188160119694,-0.11050233170264467,-0.47001648430932474,-0.35951415260668007,False,False,-0.5805188160119694,-0.5759733360317743,-0.03467501126102601,-0.03539840168005548,-0.05143231302967832
2022-09-18,-0.2478741846473148,-0.03718112769709722,-0.608778128776718,-0.1521945321941795,-0.7710507433046238,-0.23131522299138713,-0.8056839038179299,-0.24170517114537896,-0.6623960540280428,-0.18937565989127672,-0.4730203941367661,-0.2836447342454894,False,False,-0.6623960540280428,-0.5906764653798477,0.006223675305853105,-0.006503338967809302,-0.0001730515477298411
2022-09-19,-0.08110474381252361,-0.012165711571878542,-0.5849339012662802,-0.14623347531657005,-0.7934003964403865,-0.23802011893211594,-0.776933298726735,-0.23307998961802048,-0.629499295438585,-0.1583991868884486,-0.4711001085501364,-0.31270092166168784,False,False,-0.629499295438585,-0.5881289686053277,-0.03388541343562124,-0.03155650145211508,0.002789064043543954
2022-09-20,-0.3330873829440376,-0.04996310744160564,-0.6178745397535703,-0.15446863493839258,-0.7888484964657171,-0.2366545489397151,-0.8202278585165885,-0.24606835755497655,-0.6871546488746899,-0.20443174237999823,-0.48272290649469163,-0.2782911641146934,False,False,-0.6871546488746899,-0.6020853887862919,-0.021914701986754936,-0.003582516556291382,0.02901245033112576
2022-09-21,-0.45754022730730853,-0.06863103409609628,-0.6446083422163779,-0.16115208555409447,-0.8240742535497746,-0.24722227606493236,-0.8386861817185663,-0.2516058545155699,-0.728611250230693,-0.22978311965019074,-0.49882813058050224,-0.2690450109303115,False,False,-0.728611250230693,-0.6108055689072158,0.050931784007245406,0.041516984664184964,0.04601990319239757
2022-09-22,-0.15144251097362024,-0.022716376646043035,-0.5239870714148197,-0.13099676785370493,-0.7732953596988126,-0.23198860790964376,-0.8138250783573796,-0.24414752350721386,-0.6298492759166057,-0.15371314449974796,-0.4761361314168576,-0.3224229869171097,False,False,-0.6298492759166057,-0.5909832022059753,-0.00575827907242854,-0.01662231472304132,-0.01777324894867094
2022-09-23,-0.1500841394778335,-0.022512620921675025,-0.3724953241493193,-0.09312383103732982,-0.767577066219094,-0.2302731198657282,-0.8148531671104299,-0.24445595013312896,-0.590365521957862,-0.11563645195900485,-0.47472906999885717,-0.3590926180398523,False,False,-0.590365521957862,-0.5933384350729844,-0.019150426310957425,0.006371724906959031,0.017582767363870655
2022-09-24,-0.2931584131628852,-0.04397376197443278,-0.42664441770078676,-0.10666110442519669,-0.7671613359679655,-0.23014840079038965,-0.8311905125460489,-0.24935715376381468,-0.6301404209538337,-0.15063486639962947,-0.4795055545542043,-0.3288706881545748,False,False,-0.6301404209538337,-0.6011261774056178,-0.005978700351470523,0.03546470759229403,0.07490922544330214
2022-09-25,-0.2721733584280044,-0.040826003764200654,-0.676087807353482,-0.1690219518383705,-0.7868466437539317,-0.23605399312617947,-0.8424047635959703,-0.2527214290787911,-0.6986233778075417,-0.20984795560257113,-0.48877542220497056,-0.2789274666023994,False,False,-0.6986233778075417,-0.6035109244689553,0.022355054239346472,0.03271215873768707,0.07182712318249518
2022-09-26,0.12890941144012086,0.019336411716018128,-0.7143674269099219,-0.17859185672748049,-0.7796679774519234,-0.23390039323557701,-0.836839404750794,-0.2510518214252382,-0.6442076596722776,-0.15925544501146235,-0.4849522146608152,-0.3256967696493528,False,False,-0.6442076596722776,-0.5946473896801505,-0.007733065942992945,0.004323423040157426,0.03811404516996708
2022-09-27,-0.06334892765713367,-0.009502339148570049,-0.7240682855777663,-0.18101707139444156,-0.8533100844991188,-0.2559930253497356,-0.8369785468643636,-0.25109356405930905,-0.6976059999520563,-0.1905194105430116,-0.5070865894090446,-0.316567178866033,False,False,-0.6976059999520563,-0.5977820081459182,0.017489791201171112,-0.0011703887965541782,0.02363629788150723
2022-09-28,0.027214446841651297,0.004082167026247694,-0.6739632505074993,-0.16849081262687482,-0.8421730121891857,-0.2526519036567557,-0.8358685797056274,-0.2507605739116882,-0.667821123169071,-0.16440864560062712,-0.5034124775684439,-0.33900383196781675,False,False,-0.667821123169071,-0.590747299451036,0.009204742020994416,0.011140061052438588,0.000264773484738301
2022-09-29,-0.5423557438623791,-0.08135336157935685,-0.6156585713635404,-0.1539146428408851,-0.7842394509783056,-0.23527183529349166,-0.8340867989195818,-0.25022603967587453,-0.7207658793896081,-0.23526800442024196,-0.4854978749693662,-0.25022987054912427,False,False,-0.7207658793896081,-0.5869802339210876,-0.008621081274490683,0.038093541539166775,-0.007783473555637022
2022-09-30,-0.6463330803177931,-0.09694996204766897,-0.6346724909392996,-0.1586681227348249,-0.8124922762841206,-0.24374768288523616,-0.8131365005504875,-0.24394095016514622,-0.7433067178328763,-0.25561808478249387,-0.48768863305038235,-0.23207054826788848,False,False,-0.7433067178328763,-0.590540910892425,-0.005748969886127497,0.037875960028029176,-0.014969151931692015
2022-10-01,-0.7026823439970179,-0.10540235159955268,-0.6189760981548266,-0.15474402453870664,-0.7959038814764148,-0.23877116444292443,-0.8231731913742957,-0.2469519574122887,-0.7458694979934725,-0.2601463761382593,-0.48572312185521316,-0.22557674571695385,False,False,-0.7458694979934725,-0.5928948788653057,-0.01316092683166814,0.03364515987043615,-0.012995217739158349
2022-10-02,-0.8285958580383893,-0.12428937870575839,-0.6333931713406239,-0.15834829283515597,-0.812610103197474,-0.24378303095924217,-0.887306923255724,-0.2661920769767172,-0.7926127794768737,-0.28263767154091435,-0.5099751079359593,-0.227337436395045,False,False,-0.7926127794768737,-0.5982527595773568,0.03003022543134226,0.024835754166491864,0.0051808278409806174
2022-10-03,-0.2754477826772154,-0.04131716740158231,-0.5252628090341592,-0.1313157022585398,-0.7860223496512531,-0.23580670489537592,-0.8728593420448636,-0.2618578026134591,-0.6702973771689571,-0.17263286966012212,-0.497664507508835,-0.3250316378487129,False,False,-0.6702973771689571,-0.5861881993810452,0.03610663362725086,-0.010755470964507907,-0.012937437719954259
2022-10-04,0.052863476228405426,0.007929521434260813,-0.5074882229500054,-0.12687205573750135,-0.7986494864269472,-0.23959484592808417,-0.8673652991974837,-0.26020958975924513,-0.6187469699905699,-0.11894253430324053,-0.4998044356873293,-0.38086190138408876,False,False,-0.6187469699905699,-0.5712468483054636,-0.00882887153097045,-0.044193527133193244,-0.057080355711674136
